True,Predict
5,3.4
5,3.875
2,3.2857142857142856
3,3.5833333333333335
4,4.444444444444445
4,3.125
4,3.0000000223606795
4,3.6666666666666665
4,4.0
4,4.0
3,5.0
2,3.8571428288585867
3,3.3846153846153846
5,3.5
3,3.142857142857143
5,3.5454545454545454
3,3.6666666666666665
3,3.6363636363636362
4,3.5555555555555554
3,3.5
4,3.5384615384615383
5,4.222222222222222
5,4.0
4,4.4
2,3.6923076923076925
3,3.4285714285714284
3,4.0
4,4.0
3,3.1818181818181817
3,2.909090909090909
4,3.727272727272727
5,3.5714285714285716
3,3.0
3,2.1666666839871747
4,3.142857142857143
5,4.2
4,4.8461537829082975
4,3.4
5,2.75
3,3.875
1,4.0
3,3.2
4,3.0
4,4.0
3,3.2
1,2.4444444444444446
3,3.0833333333333335
5,3.0
4,4.857142828858587
4,4.5
4,4.090909090909091
1,3.25
3,3.1
3,2.0
1,1.875
3,4.25
5,5.0
4,4.777777777777778
4,4.25
3,4.272727230300868
3,3.3636363636363638
3,4.142857142857143
3,3.25
3,3.5833333333333335
4,2.785714318117988
2,2.727272727272727
2,2.4444444444444446
4,3.0
4,3.5555555555555554
5,4.5
4,3.1
3,3.1818181818181817
4,2.75
4,3.0
3,3.111111111111111
4,3.3333333333333335
4,2.7777777777777777
5,4.153846153846154
4,3.3
4,3.75
3,2.5
4,3.1818181818181817
4,3.888888888888889
3,3.142857142857143
3,3.25
4,3.0833333333333335
3,1.8000000167332002
3,2.8333333333333335
3,3.923076923076923
3,2.5
3,3.4
4,2.7500000845576653
1,3.0
4,4.25
3,3.1
3,3.0
4,4.111111111111111
3,5.0
5,3.7
4,3.875
5,4.363636363636363
3,2.5000000165831238
4,3.4
3,3.3333333333333335
4,3.6666666666666665
4,4.25
4,2.5000000262202207
3,2.4166666666666665
3,3.0
4,4.384615384615385
3,3.8333333333333335
4,3.5
3,4.571428571428571
3,3.2222222222222223
4,3.5
2,3.1818181818181817
2,3.2
3,2.6
3,4.0
1,3.3333333333333335
1,3.25
4,4.0
3,2.9
5,4.0
4,4.454545454545454
2,1.5000001496662843
3,2.6
5,3.8
4,4.0
3,3.142857142857143
4,4.615384615384615
4,4.6
4,2.9166666666666665
2,3.1666666666666665
3,4.428571428571429
4,4.133333333333334
4,3.8
2,4.166666666666667
3,4.25
4,3.142857142857143
5,3.875
5,3.75
3,3.4
5,2.8461538461538463
4,1.7692307879390559
3,2.769230769230769
4,3.0
4,2.125
4,3.0
4,5.0
5,4.384615348615386
5,4.874999975697223
4,4.333333333333333
5,4.571428571428571
5,4.0
3,3.0
5,5.0
3,3.4615384615384617
5,4.818181818181818
4,2.0
4,4.166666666666667
4,4.166666666666667
4,2.9
4,4.111111111111111
4,3.857142857142857
4,4.2727272727272725
5,3.272727272727273
4,2.8461538461538463
5,3.5454545454545454
4,3.4
4,3.4444444444444446
4,3.6
4,4.0
3,3.1818181818181817
1,3.375
5,2.545454626694923
4,3.7142857142857144
5,4.0
5,4.0
5,4.8
4,4.0
4,2.6666666666666665
4,2.7857143203553005
4,4.874999982679492
4,3.5833333333333335
3,3.272727272727273
2,4.2
5,4.0
4,3.6923076923076925
3,2.6666666666666665
4,3.0000000529150235
4,4.214285714285714
3,3.1875
2,0.0
5,4.538461538461538
5,4.090909090909091
4,4.4
2,4.4
4,3.0
4,1.000000097979585
5,3.875
5,4.2
1,4.0
4,3.3333333333333335
5,0.8000000774596636
4,4.428571428571429
4,3.8
4,3.5714285714285716
5,3.1
4,4.0
5,2.250000056568539
4,4.0
5,4.083333333333333
4,4.0
1,4.3076923076923075
1,3.1111111323243135
1,3.7
1,4.333333333333333
4,4.777777777777778
3,4.333333333333333
4,3.6666666666666665
5,5.0
4,3.6666666666666665
4,3.1666666666666665
3,3.230769230769231
5,4.111111111111111
4,3.9
4,5.0
5,4.125
4,3.0
4,4.249999983229491
4,3.2142857142857144
4,2.00000006928203
4,4.545454525454546
2,2.25000003
4,4.2
4,3.0
4,3.7142857142857144
4,4.79999998
1,3.1538461538461537
4,3.5454545454545454
4,3.2222222222222223
4,4.333333333333333
1,3.5454545454545454
1,4.0
2,2.5000000447213586
5,4.5
3,4.857142857142857
2,2.111111111111111
1,2.9166666666666665
5,5.0
2,2.4000000244948967
5,4.285714285714286
5,5.0
2,3.125
1,5.0
5,3.0
5,4.714285714285714
2,2.1428571744799183
5,3.249999960313732
3,4.75
4,4.6
3,3.5714285714285716
1,5.0
1,4.599999948145504
4,4.4
1,2.8000000223606794
2,2.875000022912878
2,3.1111111334717902
3,2.6666666666666665
2,2.8333333333333335
1,4.0
2,4.999999984724748
3,4.444444428242593
4,4.0
5,4.75
4,5.0
4,4.125
4,4.071428571428571
3,4.249999972613873
5,4.714285714285714
3,3.78571425409151
1,3.857142857142857
5,4.714285714285714
3,3.8
1,2.8333333333333335
4,4.6
5,4.363636363636363
1,3.5
3,3.6666666666666665
3,2.1666667561093775
4,2.3076923076923075
5,3.4444444444444446
1,2.8000000111803396
4,0.41666670728685773
3,4.5
2,4.444444444444445
5,3.6363636363636362
5,2.8333333333333335
1,2.000000089442715
2,0.0
3,4.333333333333333
1,4.999999975180653
4,5.0
2,2.9285714285714284
1,4.333333313968417
4,4.333333333333333
4,3.0
4,3.8
4,5.0
5,4.3
5,5.0
4,4.0
5,4.111111111111111
5,3.9999999444347263
4,4.857142824451116
4,4.333333333333333
4,4.2
5,3.1666666666666665
4,3.7499999765479215
4,3.111111111111111
3,3.0
3,3.6153846153846154
5,4.888888888888889
4,3.25
1,3.6
3,4.0625
4,3.533333333333333
3,3.8461538461538463
4,3.9166666666666665
5,4.7
2,4.5
4,3.2857142857142856
4,3.25
5,4.3076923076923075
4,3.3846153846153846
3,1.0
4,3.142857142857143
5,4.5
2,2.000000052915025
5,1.533333402615363
5,4.166666666666667
5,3.6923076923076925
3,3.25
5,4.444444444444445
1,1.4000000625388747
5,3.8333333333333335
1,4.5
5,1.7777778306928025
1,2.1666666666666665
3,4.454545454545454
1,3.0
5,2.8333333333333335
4,4.181818181818182
1,2.6
4,3.4545454545454546
1,3.25
4,2.3333333333333335
5,3.4
5,2.600000023452078
5,3.3636363636363638
1,2.1000000642261587
5,3.6
5,3.5
4,4.1
5,2.6
3,2.5714285714285716
3,2.75
5,4.111111111111111
2,3.909090909090909
5,4.6
4,4.083333333333333
3,2.8750000165831238
5,4.166666666666667
4,4.625
4,3.8
4,3.3000000141421353
3,3.5555555555555554
2,3.2857142857142856
2,3.8
2,3.3333333333333335
5,4.0
5,3.8181818181818183
5,4.333333333333333
5,3.923076923076923
1,2.111111111111111
3,3.875
2,3.6666666666666665
5,4.25
5,3.888888888888889
4,3.6666666666666665
3,2.777777791919913
5,3.2857142857142856
4,3.5555555555555554
4,3.6923076923076925
1,2.125
3,2.4
2,3.625
4,3.5555555555555554
5,4.454545454545454
1,2.8181818181818183
4,3.0
4,3.6
1,4.111111111111111
4,4.0
4,4.538461538461538
4,4.181818181818182
5,4.25
2,3.7142857142857144
4,4.0
3,4.0
5,4.625
5,3.6
4,3.7777777777777777
5,4.5
1,2.2
4,4.166666666666667
5,4.666666666666667
4,3.5
3,2.8333333333333335
5,3.0
2,3.19999997690599
2,2.923076923076923
4,3.0
5,4.75
4,4.3
3,4.4
4,3.5714285714285716
5,4.428571428571429
3,3.111111111111111
4,3.8333333333333335
4,3.3333333333333335
5,3.4
4,4.142857142857143
2,4.428571428571429
4,4.375
4,3.0
5,3.769230769230769
4,4.625
1,2.25
5,4.5
3,3.857142857142857
2,4.5
4,4.166666666666667
1,3.4545454545454546
3,3.5
4,3.7142857142857144
4,4.99999998509288
3,4.142857142857143
1,3.2857142857142856
2,3.5
5,4.0
4,4.875
4,4.0
4,4.5
5,4.2
5,4.0
3,3.272727272727273
2,3.125
2,4.0
1,2.3846153846153846
1,3.8181818181818183
3,3.6363636363636362
4,4.666666666666667
5,4.416666666666667
1,3.5714285714285716
4,3.875
4,3.8181818181818183
5,3.7777777777777777
5,4.833333321085885
5,4.6
3,3.6666666666666665
4,3.6153846153846154
3,2.8181818181818183
4,3.7142857142857144
5,4.1
5,2.1538461821304242
5,4.571428571428571
4,4.1
