True,Predict
2,3.1666666666666665
4,2.75
5,4.1081524057703005
4,3.2030359697266304
3,3.523480361315325
2,4.375
4,3.8
4,3.608097420589982
4,4.2727272727272725
5,3.538024947881343
4,2.8849732140113917
5,4.432511582665917
5,4.5643135410893665
5,4.0
4,3.457144483297005
3,3.643344856127371
2,3.3636363636363638
5,3.912732962056242
5,4.418497084192643
4,4.42145294887258
4,3.8571428371428578
5,3.5243463632841623
4,4.611400686964015
4,4.362519616878642
5,3.5
3,2.5390709383018537
4,3.495379338610855
4,3.009299197667382
1,2.006797738642944
2,3.2197307890678775
4,4.645196292010848
4,3.0976935405373807
2,2.5753857557992177
4,2.645655017070257
4,3.6509582240717893
4,4.166666666666667
4,4.308741440456005
3,4.372119220298669
3,3.4127506878000866
4,3.486402541054036
4,3.2867717232627727
4,4.468752277078878
4,3.6666666666666665
4,3.6399382713178223
4,4.625
5,3.4545454545454546
3,2.993317366781256
3,2.5370326090816917
3,3.4
4,3.75
3,2.6666666666666665
5,4.2727272727272725
2,1.285714369380281
3,2.3022719060273613
1,1.0
5,4.1
4,4.8
2,2.5384615384615383
4,4.153846153846154
4,4.3
3,3.3674082221516386
1,1.881272174602621
4,4.0
3,2.535455666694348
2,2.625
4,3.9083275664374146
3,3.142857142857143
2,1.8
3,4.0
2,3.08568015104505
3,3.5454545454545454
2,3.888888888888889
4,3.283217292644766
3,2.7248566172826667
4,3.3658506202133003
3,3.701887387545576
3,3.7981565587847554
3,3.1678679783278216
3,2.4500700218456033
4,3.6984352918138783
3,2.8333333333333335
3,3.557884412659308
4,3.9
3,3.020512145952139
4,3.875
2,3.5
4,3.7320895391600204
3,3.8822496438323992
4,3.1818181818181817
4,3.769230769230769
4,4.080880224186948
3,3.0
3,3.857142857142857
4,4.333333333333333
3,3.0
3,3.5384615384615383
4,3.8506243051404625
3,3.2857142857142856
2,2.32955294387768
1,1.5833333333333333
1,1.4502394196927213
1,1.9166666666666667
4,3.3333333333333335
1,1.0
2,2.375
3,3.3636363636363638
1,3.5714285714285716
2,3.5555555555555554
4,5.0
3,2.8461538461538463
3,3.3333333333333335
5,4.0
3,0.0
3,4.0
4,3.6
4,4.166666666666667
1,2.681535395145965
4,3.419930446929966
4,4.25
3,4.445663774170046
5,3.5
4,3.5683584411657225
3,4.5
5,5.0
4,4.571428571428571
5,4.337450598194725
4,3.7341397004400636
4,3.5555555555555554
5,3.7543468581565307
5,4.318003174011517
5,4.714285714285714
5,4.25
1,3.5019797533666783
5,3.0
4,4.0
5,4.5
5,4.555555539744168
4,4.0
4,3.5454545454545454
4,4.0
4,2.9732538771129504
5,4.333333333333333
4,3.5473378959762627
5,4.222222222222222
5,4.111111111111111
5,4.362382893754617
4,3.5760988176613826
4,2.734368604862398
5,4.222222222222222
4,3.875
4,4.3808751976608935
5,3.54564920748828
3,4.3077418419152265
3,4.32651478212438
4,3.9
5,4.8
4,2.571177944682398
4,4.999999965358985
2,3.200285879119405
4,4.580000570575552
4,1.6666666988824017
4,3.4901334565482807
4,4.333333333333333
4,4.0
3,4.25416529202924
4,5.0
1,3.578848967166917
1,2.8173040975820247
1,2.8000000149999997
4,4.333333333333333
1,3.9
4,4.5
4,3.0
4,4.571428571428571
5,4.0
3,0.0
1,3.308691670929014
3,3.25
4,4.413924636705339
4,3.75
1,1.5000000824621091
5,2.645548861053822
5,3.9275460090325973
5,4.75
4,4.666666666666667
1,4.263996293884897
5,3.8971599207388
4,4.165933003374519
3,3.2857142857142856
1,3.2857142857142856
1,3.1668495868132753
1,3.3954330474908745
4,2.5
4,3.1828456333605515
5,4.609458531227894
3,3.498650608711378
4,4.5
5,5.0
4,4.5
4,4.8
5,5.0
1,3.8725578815493247
4,4.333333333333333
4,4.0
2,3.111131555979631
4,3.346153853224914
4,4.0
1,4.714285714285714
1,4.2451131529777095
5,2.132827018147747
4,3.1116525048214934
1,4.333333333333333
4,3.1164876463314126
3,4.190396847747317
1,3.170836592716048
1,2.1
2,3.2500000316227755
2,4.546123170777012
3,3.656529580023409
5,4.0
3,2.3022610761625693
3,2.7099931788942433
5,2.804511029002155
5,4.3
2,5.0
1,3.833615766404774
1,3.0
5,4.909090909090909
1,4.666666666666667
1,4.166666666666667
3,4.333333333333333
5,4.4005037906570665
1,0.0
4,4.3076923076923075
1,4.5
2,2.675214358997527
3,4.875
4,4.444444444444445
3,4.125
3,2.6341014481026876
5,2.5111525278094757
5,5.0
1,1.9499525274513192
5,5.0
3,2.96232939201561
5,3.5
3,4.321711004500012
1,2.6754209231177533
1,4.612228109570349
5,3.4791738723553
4,3.590960615378806
4,3.875
2,4.888888888888889
3,3.7438388823193542
4,4.2727272727272725
5,3.014631867216093
4,4.8
1,3.7750866748613943
1,2.4859416498279048
