True,Predict
5,4.3
4,3.5454545454545454
1,3.7
2,3.7499999717157295
3,3.818181791515152
2,3.0
2,2.8
2,2.8
5,3.3333333465620893
4,3.1818181818181817
5,3.9166666666666665
3,3.0
2,3.2
5,2.4285714285714284
5,4.714285714285714
4,3.727272727272727
2,3.375
4,2.833333347475469
4,3.0
4,3.5555555555555554
4,3.75
4,4.299999985857864
4,3.727272727272727
4,4.8749999850000005
3,3.1818181818181817
4,3.8
4,3.272727272727273
2,3.4285714285714284
4,4.0
4,2.3000000489897925
3,2.6666666666666665
3,4.083333333333333
4,4.0
3,3.8181818181818183
2,3.8181818181818183
5,4.111111111111111
1,3.7
4,3.0
4,3.8181818181818183
4,3.0
1,4.374999981143819
5,4.0
5,3.7142857142857144
3,3.5
5,4.166666666666667
5,3.0
5,4.0
3,4.444444429444445
5,3.6
4,4.8749999727282205
4,4.5
3,4.454545442298006
3,4.090909090909091
3,3.2
3,3.6
3,3.8
5,4.0
4,3.0
4,3.5714285714285716
4,4.4
4,3.8333333333333335
3,3.3636363636363638
3,2.8181818181818183
2,1.5
4,3.4444444444444446
4,3.75
5,4.333333333333333
1,1.4444444761934594
4,4.777777777777778
3,3.3333333333333335
3,3.1
2,2.5
2,1.75
3,3.0
1,1.4545454545454546
2,2.375
4,4.083333333333333
3,3.75
4,4.2
3,3.1538461538461537
3,4.333333333333333
2,3.7142857142857144
3,2.7777777777777777
3,2.5714285714285716
3,2.642857142857143
2,2.3636363636363638
4,4.083333333333333
1,2.4
1,2.533333333333333
4,2.75
4,2.75
4,3.1666666666666665
4,3.4615384615384617
2,2.8181818181818183
3,3.076923076923077
3,3.3333333333333335
2,3.6
2,2.7777777777777777
4,3.5
3,2.625
4,4.285714285714286
2,1.7272727272727273
2,2.3333333333333335
3,3.3
3,2.75
3,2.2307692590535013
3,2.9166666666666665
3,3.5833333333333335
3,3.375
4,4.777777777777778
3,2.8181818181818183
3,3.5454545454545454
3,3.3333333333333335
3,3.3636363636363638
4,4.0
4,2.9166666666666665
1,1.2000000489897926
3,3.1666666666666665
4,3.1666666666666665
1,4.333333333333333
4,2.888888888888889
3,3.5
4,3.8
4,3.1
3,2.6
3,2.6666666666666665
3,3.8333333333333335
4,3.7142857142857144
5,3.5
4,3.3333333333333335
1,3.25
3,3.2142857142857144
3,2.5
4,4.571428571428571
5,3.7777777777777777
1,3.7
5,4.5
3,3.0
1,3.8
2,3.6153846153846154
1,3.7
5,4.181818181818182
1,2.5
2,2.1428571744799183
4,3.4285714285714284
5,4.5
3,3.5555555555555554
4,3.8333333333333335
5,4.4
5,4.4
3,2.8461538461538463
4,3.1818181818181817
4,2.9999999593798097
3,3.142857142857143
5,4.75
5,4.545454545454546
4,4.0
5,2.5
5,4.333333333333333
4,3.3636363636363638
4,4.571428571428571
4,3.5
4,4.333333333333333
5,4.875
4,4.142857142857143
5,4.888888888888889
5,4.714285714285714
4,3.5
4,4.125
2,4.285714285714286
4,3.8
4,3.0
5,5.0
5,4.090909090909091
5,4.4
5,4.5
5,3.142857142857143
4,3.4
4,3.6666666666666665
5,3.375
5,4.0
4,4.090909090909091
4,4.8571427878608295
3,2.4285714285714284
5,5.0
5,5.0
4,4.333333333333333
5,3.5
4,4.0
1,3.125
4,3.0
5,4.3999999796899045
3,3.3333333333333335
5,4.428571428571429
4,3.875
5,3.923076923076923
5,3.9999999625834275
4,3.3636363636363638
5,3.3333333333333335
4,4.5
3,5.0
3,2.923076957717938
4,3.0
1,2.5714285714285716
5,2.4444444444444446
2,4.5
4,4.25
4,4.583333333333333
4,2.75
1,3.6666666666666665
3,5.0
4,4.2727272727272725
4,3.6666666666666665
4,2.0
4,3.0
4,3.6666666666666665
5,4.111111111111111
5,4.25
4,4.625
1,3.9999999806350837
5,3.076923076923077
4,4.5
4,4.0
2,4.7
2,4.999999975505103
4,3.875
4,4.666666666666667
5,3.888888888888889
4,4.777777739047946
1,3.6666666666666665
5,1.5454546654545382
2,2.000000043204937
4,4.166666666666667
4,3.8181818181818183
4,3.0625
5,3.75
4,4.0
4,3.6
4,4.777777777777778
3,4.272727255406765
4,1.8333333791590893
3,3.857142857142857
1,3.0
3,3.5555555555555554
4,2.5
1,5.0
1,2.6666666666666665
4,3.125
1,3.090909090909091
5,2.50000002
3,4.428571428571429
2,2.333333353517669
3,3.0833333333333335
5,4.142857142857143
5,4.4
2,3.3636363636363638
2,3.75
5,3.8333333333333335
3,3.333333344513673
3,2.5
5,3.6666666666666665
3,4.5
1,3.5714285714285716
3,4.416666666666667
2,3.0
3,3.4285714285714284
3,3.2142857142857144
5,3.1538461538461537
3,0.0
5,4.333333333333333
3,3.6000000299999986
3,3.0
1,0.7500000509901938
3,2.6153846153846154
4,3.7777777777777777
3,4.5
1,4.0
1,3.1818181818181817
5,4.916666666666667
2,3.142857142857143
1,0.0
3,4.25
5,1.4166667299122178
2,4.666666666666667
4,4.090909090909091
3,4.166666666666667
5,4.5
5,4.636363636363637
3,4.461538461538462
5,5.0
4,3.6666666666666665
3,3.9
5,3.0833333556940126
3,4.4
2,3.0
3,3.764705882352941
4,5.0
4,4.857142857142857
1,2.500000089442715
2,4.7499999858578645
1,3.909090909090909
4,4.333333333333333
3,1.8000000461880203
1,2.5714285714285716
1,3.9285714285714284
1,3.6666666666666665
2,3.5714285714285716
1,2.6666666666666665
4,3.0000000489897927
2,4.75
5,3.9166666666666665
2,4.5
2,3.0833333333333335
5,3.857142857142857
2,2.333333422776048
2,4.444444444444445
4,3.076923076923077
3,3.000000012535663
4,2.000000024748737
2,4.818181770747656
5,4.5
5,4.0
3,5.0
4,4.0
4,3.6
4,4.0
4,3.2142857142857144
4,3.916666634262964
5,3.818181782039739
1,3.2222222222222223
4,3.5384615384615383
4,4.133333333333334
3,2.1666666666666665
4,3.3636363636363638
4,4.071428571428571
3,2.857142857142857
4,3.4166666666666665
4,0.0
3,3.230769230769231
4,4.142857142857143
4,3.142857142857143
4,3.857142857142857
5,4.6
4,4.99999990202042
5,4.875
4,2.6153846153846154
2,2.6153846153846154
5,4.833333333333333
5,4.083333333333333
4,4.285714285714286
5,4.6
2,3.857142857142857
5,4.090909090909091
5,1.0
5,4.666666666666667
5,3.4285714285714284
5,0.0
4,5.0
4,3.6
2,1.0
5,3.8125
1,3.7
1,3.076923076923077
2,3.857142857142857
5,4.153846153846154
2,2.4
2,2.8333333333333335
1,3.2222222222222223
1,1.8
3,4.5
1,2.857142857142857
4,5.0
2,3.7999999251668575
4,4.076923063230013
5,4.076923076923077
1,3.2222222222222223
5,3.99999996775097
5,4.642856985694831
5,4.699999945916734
4,2.0000002799999606
5,4.7142856942857145
3,4.0
3,3.5833333333333335
5,4.799999853030626
4,3.8
5,4.111111111111111
5,3.7777777777777777
5,4.3
4,3.4
1,2.5
4,4.0
5,4.0
5,4.0
5,3.7857142857142856
3,3.857142857142857
5,3.8333333333333335
5,3.5
4,3.3333333333333335
4,4.3
2,3.1
4,3.625
4,4.0
2,2.8181818397842866
1,2.0
1,2.5
5,3.875
4,3.5
3,3.6666666666666665
5,4.714285714285714
4,4.5
4,4.6363636222215
3,4.0
5,4.4
4,3.75
4,2.75
3,3.6363636363636362
3,2.3636363636363638
3,3.6
4,3.625
4,3.875
4,3.642857142857143
5,4.111111111111111
3,2.600000015
4,4.0
4,3.6666666666666665
3,2.5000000124721913
2,1.75
4,3.75
5,4.4
3,4.375
1,2.4
5,3.25
3,3.0
4,3.3
3,4.0
5,4.3
3,4.222222222222222
4,3.6666666666666665
3,3.600000014142135
4,4.0
4,3.3636363636363638
2,1.7142857142857142
5,3.4285714285714284
4,4.875
2,3.5384615384615383
5,4.583333333333333
5,4.0
4,4.636363636363637
4,4.0
2,3.9
4,3.75
4,4.142857142857143
4,3.8333333333333335
1,2.2857142857142856
5,3.8
3,4.3
4,3.8333333333333335
5,4.5
2,3.3333333333333335
2,2.875
5,4.857142857142857
4,3.625
4,4.076923076923077
2,3.0
3,4.25
2,3.9999999826794923
3,4.444444444444445
4,3.5
4,3.2222222222222223
4,4.6
3,2.4444444444444446
4,4.555555555555555
4,4.1
3,2.7142857295609666
4,3.1
2,3.4
4,2.75
1,2.0
4,4.6
4,4.5
4,4.454545454545454
2,3.7777777777777777
5,4.0
2,3.6363636363636362
5,4.0
5,2.7777778202041827
3,3.7777777777777777
2,1.7142857316062223
4,3.6666666666666665
5,4.222222222222222
4,4.6999999704196025
4,3.75
3,3.857142857142857
5,4.4
3,4.25
4,4.25
5,4.071428571428571
2,3.5
4,3.1
2,2.0
3,3.142857142857143
3,3.5
5,4.111111111111111
5,3.4285714285714284
4,4.4
5,4.0
2,3.8333333333333335
4,3.3333333333333335
4,4.4
3,2.6923076923076925
2,2.750000020310096
3,2.285714313602952
4,2.0
4,3.4444444444444446
3,3.3
1,1.25
4,4.428571428571429
4,4.999999983670069
2,2.75
5,4.142857142857143
5,4.571428571428571
2,4.222222222222222
3,3.4166666666666665
4,3.727272727272727
3,3.6666666666666665
1,2.0
3,4.833333333333333
4,3.875
4,4.0
4,3.6
3,4.166666666666667
5,3.75
3,3.25
5,4.6
3,3.4545454545454546
4,4.666666666666667
4,4.222222222222222
5,3.3000000244948966
2,5.0
5,4.2
4,4.0
4,3.75
4,4.0
2,3.5
5,3.8
1,2.4444444444444446
5,4.3
5,3.8333333333333335
3,3.888888888888889
4,3.6666666666666665
5,4.571428571428571
5,3.75
4,3.1
2,3.6666666666666665
4,3.6666666666666665
3,4.285714285714286
3,3.8461538461538463
4,4.4
3,4.0
3,3.3333333333333335
4,4.2
5,3.8
4,4.142857142857143
5,4.25
4,3.4
5,4.384615384615385
5,4.5
4,3.0
4,3.9
5,4.4
5,4.5
3,3.142857142857143
5,4.0
3,4.0
5,3.4444444444444446
5,4.5
4,3.7
5,4.2
4,3.8333333333333335
4,4.812499975505103
3,4.0
5,4.142857131676803
4,3.8333333333333335
2,4.0
2,3.2222222222222223
4,3.7
3,2.4444444444444446
5,4.749999987752552
5,4.363636363636363
3,3.6
5,4.5
2,3.5
4,4.166666666666667
2,3.4444444444444446
4,4.0
5,4.2
1,1.6363636363636365
5,4.222222222222222
4,4.444444444444445
4,4.0
5,3.8
4,3.875
4,3.4444444444444446
5,4.5
3,3.3333333333333335
4,3.0000000169705627
4,4.0
5,4.222222222222222
4,4.1
5,3.6666666666666665
4,3.8
4,4.1
5,3.6666666666666665
3,2.5
2,3.4444444444444446
1,2.2
2,3.8
5,4.25
3,1.8333333333333333
1,2.9166666666666665
2,3.7142857142857144
5,3.75
3,3.090909090909091
4,3.2
5,3.4285714285714284
4,4.222222222222222
2,4.5
2,3.25
4,3.6666666666666665
2,3.7777777777777777
5,4.428571428571429
4,3.5833333333333335
4,4.142857142857143
4,4.75
4,4.857142842142857
5,4.9999999840000005
2,3.5
3,3.9285714285714284
4,4.0
4,4.111111111111111
4,3.6
3,4.0
4,3.875
4,3.6666666666666665
2,1.7
5,4.5
5,4.125
4,4.0
5,3.8333333333333335
4,3.75
5,4.461538461538462
2,2.6666666666666665
5,3.75
3,3.6666666666666665
5,4.25
5,3.857142857142857
3,3.625
4,3.2222222222222223
3,3.8333333333333335
4,4.714285714285714
1,3.1
3,3.4166666666666665
5,4.285714285714286
5,3.5555555555555554
4,4.25
4,3.4444444444444446
4,4.083333333333333
4,4.166666666666667
5,3.75
4,4.071428571428571
3,3.7777777777777777
4,4.1
1,4.0
4,3.4
5,4.142857142857143
2,3.8333333333333335
3,2.7777777777777777
5,4.375
1,3.8
4,3.2
4,3.9166666666666665
5,4.625
4,4.285714285714286
3,3.857142857142857
4,4.0
4,4.5
5,4.375
5,3.727272727272727
5,4.666666653333333
3,3.625
5,3.8333333333333335
3,3.6666666666666665
3,4.375
4,4.0
5,4.6
5,4.1
4,4.0
2,2.4444444444444446
4,4.125
4,3.2142857567121195
2,3.125
4,4.090909090909091
4,3.769230769230769
5,4.0
4,3.375
3,3.5
5,3.857142857142857
5,3.9
5,4.77777776196639
3,3.4
4,3.4285714285714284
3,3.1666666666666665
3,3.8333333333333335
3,2.857142857142857
4,3.857142857142857
2,3.0
3,2.3333333333333335
3,3.2
