True,Predict
5,3.4815616657915496
5,3.875
2,2.813578333206942
3,3.745844727178008
4,4.444444444444445
4,2.7945747885536125
4,4.06802514086083
4,3.371053944470736
4,4.0
4,4.108982072201813
3,4.818889125213044
2,3.181721903719331
3,3.378561673987202
5,3.5
3,2.8472444206612124
5,3.746423817543475
3,4.300786903554405
3,3.6363636363636362
4,3.634298089116808
3,3.4767842094364467
4,3.963271014549319
5,4.222222222222222
5,4.151460670661802
4,4.4
2,3.8055408493423335
3,3.4285714285714284
3,4.133935937165693
4,4.079424853856984
3,2.709682229605007
3,3.002313170473481
4,3.727272727272727
5,4.001929442004407
3,2.9490220722366565
3,2.6666666709967934
4,2.991313853640551
5,4.7536418142879
4,4.50538382421318
4,3.6230588126534196
5,2.904023732238905
3,3.875
1,4.0
3,3.1921277262908725
4,2.9097707621701385
4,4.0
3,3.2
1,2.3380029393347184
3,3.0833333333333335
5,3.0
4,4.857142828858587
4,4.5
4,4.090909090909091
1,3.25
3,3.1
3,2.0
1,1.875
3,4.25
5,5.0
4,4.777777777777778
4,4.25
3,3.2960294905637366
3,3.3636363636363638
3,4.142857142857143
3,3.25
3,3.5833333333333335
4,3.1463592086928305
2,2.4577847907654253
2,2.4444444444444446
4,3.0
4,3.417092186945898
5,4.5
4,3.1
3,3.1818181818181817
4,2.831925391002378
4,2.9162892668668703
3,3.111111111111111
4,3.3333333333333335
4,3.086794764163333
5,4.153846153846154
4,3.3795099775125745
4,3.75
3,2.5
4,3.1818181818181817
4,3.888888888888889
3,3.0565162302747244
3,3.22650632086689
4,3.0833333333333335
3,2.5463521829534588
3,2.9803053848222305
3,3.9115274056851503
3,2.7563655858098217
3,3.7110868252896014
4,3.2032998575570066
1,3.0586629122349893
4,4.25
3,3.1
3,2.9189721897629353
4,4.111111111111111
3,3.8627011397030846
5,3.7
4,3.875
5,4.287215127912283
3,2.989125297404136
4,3.1735470850774457
3,3.2711619257612674
4,3.6666666666666665
4,4.25
4,3.366342735296336
3,2.4953597106052494
3,2.919219458220328
4,4.384615384615385
3,3.8333333333333335
4,3.58192539111368
3,4.571428571428571
3,3.2222222222222223
4,3.488113006570785
2,3.1818181818181817
2,3.2
3,2.6
3,4.0
1,3.3333333333333335
1,3.25
4,4.0
3,2.9
5,4.0
4,4.454545454545454
2,3.000000018708286
3,2.6
5,3.8
4,4.0
3,3.142857142857143
4,4.615384615384615
4,4.6
4,2.9166666666666665
2,3.1666666666666665
3,4.428571428571429
4,4.133333333333334
4,3.8
2,4.166666666666667
3,4.25
4,3.142857142857143
5,3.875
5,3.75
3,3.4
5,2.7954010597028986
4,2.1566566629737918
3,3.0952984183795302
4,3.0
4,2.220428922849751
4,3.0
4,5.0
5,3.966710872801721
5,4.344277783626424
4,4.333333333333333
5,4.571428571428571
5,4.0
3,3.27129105523856
5,5.0
3,3.4615384615384617
5,4.818181818181818
4,2.307236707157651
4,4.166666666666667
4,4.166666666666667
4,2.988988705244177
4,4.111111111111111
4,4.2294328627548445
4,4.2727272727272725
5,3.0920618660591215
4,2.8461538461538463
5,3.5454545454545454
4,3.824807672462794
4,3.471240214569846
4,3.6
4,4.434928201476439
3,3.1818181818181817
1,3.6653640267142786
5,3.4325215014049784
4,4.118127591586464
5,4.100577624546901
5,4.0
5,4.8
4,4.0
4,2.6666666666666665
4,3.28417917111412
4,4.314638378930148
4,2.964274396162505
3,3.547340259003964
2,4.548792168789637
5,4.0
4,3.910594024634103
3,3.0737477185633852
4,3.3130327955979784
4,4.397134889321421
3,3.1875
2,0.0
5,4.538461538461538
5,4.090909090909091
4,4.4
2,4.570105264145494
4,3.3203772303502155
4,2.6849912520978276
5,4.075677177526569
5,4.848999591190113
1,4.0
4,3.3333333333333335
5,0.6415554532698446
4,4.1918707461293545
4,2.800000021602468
