True,Predict
5,4.3
4,3.8008513370995325
1,3.769739074919493
2,2.94024730445222
3,2.9488082501766253
2,3.1442798355785797
2,2.728694872571017
2,3.100672108238733
5,4.212584753576228
4,3.3358611063655403
5,4.518920677343884
3,3.064061442847673
2,3.194686797390622
5,2.537307524442023
5,4.714285714285714
4,3.673708733093867
2,3.529042924890073
4,3.9897884488327633
4,3.0
4,3.5394680165655625
4,3.965843181742461
4,3.3368670323663117
4,3.9868965464741772
4,4.120141150262205
3,3.1818181818181817
4,3.8
4,3.4550104294797177
2,3.7419848863521987
4,4.146129713673664
4,2.3000000489897925
3,2.5786934616995043
3,4.083333333333333
4,4.302107493078054
3,3.8730343363485513
2,3.9503950182470575
5,4.281140572528972
1,3.7
4,3.0374602725943234
4,4.0152966816700815
4,3.3398113757201875
1,3.680992226288597
5,4.1365590880974645
5,3.3268598342755444
3,3.5870861530031157
5,3.9841500992510963
5,2.7724605797294637
5,4.164744546579036
3,3.710324959677269
5,3.631859331053531
4,4.358658580506637
4,4.809016991355241
3,4.005055708050546
3,4.112084597260157
3,3.6769710992515803
3,3.5074798741797246
3,4.04953191282884
5,4.443514366860255
4,3.2204218866309797
4,3.5714285714285716
4,4.4
4,3.8333333333333335
3,3.2339205833918467
3,2.8181818181818183
2,1.5
4,3.4444444444444446
4,3.75
5,4.333333333333333
1,2.091465517051738
4,4.777777777777778
3,3.3333333333333335
3,3.558039880448207
2,2.133974604254037
2,1.75
3,3.0
1,1.4545454545454546
2,2.375
4,4.083333333333333
3,3.75
4,4.2
3,3.0237532959405025
3,4.333333333333333
2,3.766112549340372
3,2.885250710526778
3,2.5714285714285716
3,2.642857142857143
2,2.4605401320056637
4,3.5702493145034087
1,2.4
1,2.64548577954335
4,2.75
4,2.75
4,3.1666666666666665
4,3.4615384615384617
2,2.8181818181818183
3,3.16511042344834
3,3.4408062663055636
2,3.6
2,2.8516013737545127
4,3.5
3,2.625
4,4.285714285714286
2,1.7272727272727273
2,2.3333333333333335
3,3.1458701027757052
3,2.75
3,2.9419106669479476
3,2.9166666666666665
3,3.5833333333333335
3,3.375
4,4.777777777777778
3,2.556977947077605
3,3.7077294267821292
3,3.5113553875384107
3,3.3636363636363638
4,4.0
4,2.9166666666666665
1,1.8414298326624567
3,3.1666666666666665
4,3.038917502152508
1,4.333333333333333
4,2.972931318949514
3,3.5
4,3.8
4,3.207472932954052
3,2.6969037683693
3,2.5652318150465323
3,3.7550086212897806
4,3.811189482749534
5,3.607472932937618
4,3.3333333333333335
1,3.35747293297223
3,3.3111894827303363
3,2.5
4,3.6131678366042896
5,2.7924617536877103
1,3.7
5,4.5
3,3.0
1,4.799999970000001
2,3.6153846153846154
1,3.7
5,4.181818181818182
1,2.5
2,2.1428571744799183
4,3.4285714285714284
5,4.5
3,3.5555555555555554
4,3.8333333333333335
5,4.4
5,4.4
3,2.8461538461538463
4,3.1818181818181817
4,2.999999977201902
3,3.1344603417834787
5,4.75
5,4.631689036990644
4,4.0
5,2.586234491308699
5,4.333333333333333
4,3.353745338007511
4,4.992557918285067
4,3.48924570746003
4,4.333333333333333
5,4.875
4,4.142857142857143
5,4.888888888888889
5,4.714285714285714
4,3.5
4,4.125
2,4.285714285714286
4,3.9313466377719637
4,3.0
5,5.0
5,4.270366881490472
5,4.4
5,4.5
5,3.6214710339991485
4,3.486234491536098
4,3.7018837472101422
5,3.481191675548791
5,4.197932041655374
4,4.194561909725316
4,4.8571427878608295
3,2.732774483921243
5,4.739975941806189
5,5.0
4,4.333333333333333
5,3.672576129874489
4,3.8743944397192185
1,3.125
4,3.0
5,3.9741781072828988
3,3.3333333333333335
5,4.849700775427925
4,4.111564166042875
5,3.923076923076923
5,4.282585178366499
4,3.1769538782563878
5,3.2575769316167844
4,4.5
3,5.0
3,3.330512390925961
4,2.6844034305372215
1,2.5714285714285716
5,2.3048345359060542
2,4.5
4,4.25
4,4.583333333333333
4,2.75
1,2.666666676094757
3,5.0
4,4.618410683442953
4,3.6666666666666665
4,2.0
4,2.794508197818052
4,3.6666666666666665
5,4.111111111111111
5,4.25
4,4.625
1,2.7606801393938043
5,3.076923076923077
4,4.5
4,3.5366750531863103
2,4.7
2,3.8502236919529045
4,3.485175544257121
4,4.666666666666667
5,3.5181704352518253
4,4.777777739047946
1,3.6666666666666665
5,1.5454546654545382
2,3.206808947957742
4,4.166666666666667
4,3.5900413635181376
4,2.7761198948256496
5,3.75
4,3.7107584222451404
4,3.6032527581934652
4,4.777777777777778
3,2.952294726142213
4,2.745086609171899
3,3.1902026977989357
1,2.4144813203642217
3,2.4578684670155635
4,2.5
1,4.76801589242597
1,2.976196125832037
4,2.751686304108152
1,3.61185867075924
5,2.724009249783029
3,4.428571428571429
2,2.893144266233448
3,3.0833333333333335
5,3.2007975979420205
5,4.4
2,3.750333819688733
2,3.75
5,3.5741233983642084
3,3.333333344513673
3,2.7584900541689827
5,3.6666666666666665
3,4.5
1,3.5714285714285716
3,3.7654060301750087
2,2.4147333275049223
3,3.1535237783171004
3,2.465633197617385
5,2.2106117659119513
3,0.0
5,4.333333333333333
3,3.6000000299999986
3,3.0769963552537947
1,2.3061351886320685
3,2.6153846153846154
4,3.3054374984640624
3,4.5
1,4.0
1,3.1818181818181817
5,4.916666666666667
2,2.7736280136466815
1,0.0
3,4.25
5,3.1044405022259607
2,4.666666666666667
4,4.4783349742755725
3,4.166666666666667
5,4.5
5,4.636363636363637
3,4.461538461538462
5,4.84990722946247
4,3.1675670735924277
3,3.503804518471539
5,3.0833333556940126
3,4.4
2,3.0
3,3.3838062198369157
4,5.0
4,4.857142857142857
1,2.500000089442715
2,3.4492169171173868
1,2.9200379547910393
4,4.333333333333333
3,3.0940992571926116
1,2.0587010550127856
1,3.511939339805031
1,3.6666666666666665
2,2.6281941832330586
1,2.6666666666666665
4,3.698601542062594
2,4.75
5,3.467473043355268
2,4.5
2,2.964852398615608
5,3.1391451563364217
2,2.333333422776048
2,4.444444444444445
4,2.8911109664083763
3,3.2933256859641853
4,2.558219693396093
2,4.818181770747656
5,4.5
5,4.0
3,5.0
4,3.8795510340735855
4,2.9618901392276777
4,4.527876835994494
4,3.5379330454283004
4,3.3226195679029695
5,3.6636872887662646
1,3.2222222222222223
4,3.459048738479047
4,4.133333333333334
3,2.1666666666666665
4,3.3636363636363638
4,4.071428571428571
3,2.857142857142857
4,3.4166666666666665
4,0.0
3,3.230769230769231
4,4.142857142857143
4,3.142857142857143
4,3.857142857142857
5,4.6
4,4.99999990202042
5,4.875
4,2.6153846153846154
2,2.6153846153846154
5,4.833333333333333
5,4.083333333333333
4,4.285714285714286
5,4.6
2,3.3178476928483893
5,4.090909090909091
5,1.0
5,4.666666666666667
5,3.1891981257468576
5,0.0
4,3.090558656458659
4,3.2423802556435555
2,1.0
5,3.282618016171211
1,3.4689777309772336
1,3.076923076923077
2,3.857142857142857
5,4.153846153846154
2,2.4
2,2.1420494397940377
1,2.901844988260623
1,1.8
3,4.5
1,2.857142857142857
4,5.0
2,3.7999999251668575
4,4.076923069206922
5,4.076923076923077
1,3.348354203319586
5,3.462367839410868
5,4.642856985694831
5,3.526577353291198
4,2.0000002799999606
5,4.16846940527691
3,4.0
3,3.5833333333333335
5,4.799999853030626
4,3.8
5,4.2956383043013915
5,3.432490901164464
5,4.222477585066882
4,3.4
1,2.5
4,4.0
5,4.0
5,4.0
5,4.121549677975627
3,3.857142857142857
5,3.8333333333333335
5,3.7687004201581513
4,3.2320654376202773
4,4.3
2,3.043724888567428
4,3.796572875045657
4,4.1957158581706295
2,3.234305798559136
1,1.720750464647789
1,2.5
5,3.875
4,3.323914315243498
3,3.7431715102542835
5,4.714285714285714
4,4.5
4,3.8313446378764167
3,4.0
5,4.4
4,3.5458314239924738
4,2.75
3,3.6363636363636362
3,2.2936380302983195
3,3.754605326102819
4,3.625
4,3.875
4,3.9004642332226713
5,4.02909061446878
3,3.486289060711778
4,4.0
4,3.6666666666666665
3,3.3795939054252653
2,1.6725318272026992
4,3.8413530212728797
5,4.544975880239444
3,4.375
1,2.2875968347016666
5,3.25
3,3.0
4,3.3
3,3.947380890716327
5,4.394668950693432
3,3.8640643398222827
4,3.6666666666666665
3,3.933333339618726
4,4.0
4,3.263636363777785
2,1.7142857142857142
5,3.517518503022252
4,4.875
2,3.5384615384615383
5,4.515589549262502
5,4.0
4,4.636363636363637
4,4.0
2,3.612759288157156
4,3.494730035589884
4,4.217967695188526
4,3.8333333333333335
1,2.2857142857142856
5,3.8
3,4.273531475029226
4,3.9222804077841573
5,4.5
2,3.3333333333333335
2,2.6690860187087275
5,4.857142857142857
4,3.625
4,4.076923076923077
2,3.0
3,4.25
2,3.1137109392582176
3,4.444444444444445
4,3.5
4,3.2222222222222223
4,4.6
3,2.4444444444444446
4,4.555555555555555
4,4.1
3,3.641832019746636
4,2.993992503361933
2,3.4
4,2.75
1,1.9258103768199866
4,4.6
4,4.5
4,4.454545454545454
2,3.7888545148518125
5,4.102565894781089
2,3.401766331149472
5,4.0
5,3.5993048128644163
3,4.065640233089361
2,2.4967778058222803
4,3.6666666666666665
5,4.297332774553605
4,3.909863290335315
4,3.75
3,4.064249637116201
5,4.4
3,4.325110552331383
4,4.25
5,3.763573097612988
2,3.291694613952087
4,3.1
2,1.6715634833269344
3,2.931960423151133
3,3.5
5,4.208516902939107
5,3.4285714285714284
4,4.4
5,4.0
2,3.816297850808073
4,3.2341659709899138
4,4.4
3,2.6923076923076925
2,3.5913805009176554
3,2.480099641575052
4,1.921669305863769
4,3.4444444444444446
3,3.3
1,1.25
4,4.428571428571429
4,4.217641750373654
2,2.7630796248177627
5,4.234093274062409
5,4.571428571428571
2,4.222222222222222
3,3.3250429939736357
4,3.727272727272727
3,3.424054711630886
1,1.7672730263743626
3,4.833333333333333
4,3.9664291956901625
4,4.094448095482455
4,3.6
3,4.166666666666667
5,3.6543843219122447
3,2.9021866245830177
5,4.6
3,3.160232687494558
4,4.666666666666667
4,4.222222222222222
5,3.0109449101579706
2,4.0741644463249465
5,4.2
4,4.1061470013889165
4,3.849999999826795
4,3.8290841139386083
2,3.5
5,3.8
1,2.1012269234883822
5,4.3
5,3.8333333333333335
3,3.888888888888889
4,3.7598140858593747
5,4.571428571428571
5,3.826447454685693
4,3.171040558653643
2,3.2832110849558283
4,3.6666666666666665
3,4.285714285714286
3,3.7691142294699223
4,4.4
3,4.0
3,3.424569464538599
4,4.291236131205266
5,3.7196642585412105
4,4.142857142857143
5,4.25
4,3.4
5,3.9528395056400383
5,4.5
4,2.8049544806248528
4,3.9
5,4.4
5,4.5
3,2.9591702841059147
5,4.0
3,4.0
5,2.9869578645434167
5,4.5
4,3.444730035589884
5,4.2
4,3.8333333333333335
4,3.6792194224904584
3,4.0
5,3.3527204338325793
4,3.8333333333333335
2,3.9222869839117687
2,3.2222222222222223
