True,Predict
5,4.3
4,3.8008513370995325
1,3.80060361215964
2,2.870761573656725
3,2.9862237345161
2,3.035622417425075
2,2.728694872571017
2,3.100672108238733
5,4.212584753576228
4,3.3358611063655403
5,4.518920677343884
3,3.116349255901639
2,3.197976573444287
5,2.501265226356504
5,4.714285714285714
4,3.673708733093867
2,3.529042924890073
4,3.9897884488327633
4,3.0
4,3.591140465823767
4,3.965843181742461
4,3.3980324969334896
4,3.840005986136137
4,4.139863968751158
3,3.1818181818181817
4,3.8
4,3.4550104294797177
2,3.7419848863521987
4,4.146129713673664
4,2.3000000489897925
3,2.6050401386343256
3,4.083333333333333
4,4.155462578461195
3,3.8722457020687804
2,3.938845498930516
5,4.281140572528972
1,3.7
4,3.165450428401782
4,3.9541219548158426
4,3.3398113757201875
1,3.680992226288597
5,4.130545968657188
5,3.3268598342755444
3,3.6350025730748006
5,3.9781281388215874
5,3.033794628484514
5,4.138670921418788
3,3.700865555071517
5,3.631859331053531
4,4.358658580506637
4,4.809016991355241
3,4.005055708050546
3,4.200864668808577
3,3.6769710992515803
3,3.6854960880838687
3,4.04953191282884
5,4.443514366860255
4,3.1991057434887304
4,3.5714285714285716
4,4.4
4,3.8333333333333335
3,3.2149005838131073
3,2.8181818181818183
2,1.5
4,3.4444444444444446
4,3.75
5,4.333333333333333
1,2.091465517051738
4,4.777777777777778
3,3.3333333333333335
3,3.558039880448207
2,2.133974604254037
2,1.75
3,3.0
1,1.4545454545454546
2,2.375
4,4.083333333333333
3,3.75
4,4.2
3,3.0237532959405025
3,4.333333333333333
2,3.7142857142857144
3,2.862204957653847
3,2.5714285714285716
3,2.642857142857143
2,2.437659271246286
4,3.5702493145034087
1,2.4
1,2.6026318816410794
4,2.75
4,2.75
4,3.1666666666666665
4,3.4615384615384617
2,2.8181818181818183
3,2.990061588897503
3,3.4177605133333855
2,3.6
2,2.8516013737545127
4,3.5
3,2.625
4,4.285714285714286
2,1.7272727272727273
2,2.227304899362285
3,3.1458701027757052
3,2.770206067229147
3,2.9652575011509934
3,2.9166666666666665
3,3.5833333333333335
3,3.375
4,4.777777777777778
3,2.556977947077605
3,3.7077294267821292
3,3.5113553875384107
3,3.3636363636363638
4,4.0
4,2.9166666666666665
1,1.8414298326624567
3,3.1666666666666665
4,3.038917502152508
1,4.333333333333333
4,2.9433384957729074
3,3.5
4,3.8
4,3.184427179989956
3,2.6740229076099222
3,2.5860351187216235
3,3.775794786802669
4,3.7802254442997194
5,3.5757685724419517
4,3.3333333333333335
1,3.334427180000052
3,3.2848873130678427
3,2.5
4,3.6131678366042896
5,2.917578495769181
1,3.7
5,4.5
3,3.0
1,4.799999970000001
2,3.6153846153846154
1,3.7
5,4.181818181818182
1,2.5
2,2.1428571744799183
4,3.4285714285714284
5,4.5
3,3.5555555555555554
4,3.8333333333333335
5,3.400000054772253
5,3.400000054772253
3,2.8461538461538463
4,3.1818181818181817
4,2.999999977201902
3,3.1344603417834787
5,4.75
5,4.745063483323963
4,4.0
5,2.729444663572362
5,4.37340376103568
4,3.353745338007511
4,4.992557918285067
4,3.48924570746003
4,4.333333333333333
5,4.875
4,4.142857142857143
5,4.888888888888889
5,4.714285714285714
4,3.5
4,4.165070427699467
2,4.285714285714286
4,3.9313466377719637
4,3.0
5,5.0
5,4.349468975615497
5,4.4
5,4.5
5,3.6214710339991485
4,3.599608937869417
4,3.760246518445761
5,3.481191675548791
5,4.265693114478286
4,4.303273577387199
4,4.8571427878608295
3,2.732774483921243
5,4.739975941806189
5,5.0
4,4.333333333333333
5,3.6194887076680398
4,3.8743944397192185
1,3.125
4,2.991762321573618
5,3.9741781072828988
3,3.3333333333333335
5,4.849700775427925
4,4.02951950173369
5,3.923076923076923
5,4.282585178366499
4,3.1769538782563878
5,3.35281429237927
4,4.5
3,5.0
3,3.1452093032583144
4,2.5865105394331143
1,2.5714285714285716
5,2.3048345359060542
2,4.5
4,4.25
4,4.583333333333333
4,2.75
1,2.666666676094757
3,5.0
4,4.618410683442953
4,3.6666666666666665
4,2.0
4,2.6774661261764336
4,3.6666666666666665
5,4.111111111111111
5,4.25
4,4.625
1,2.637986628011144
5,3.076923076923077
4,4.5
4,3.5366750531863103
2,4.7
2,3.8502236919529045
4,3.485175544257121
4,4.666666666666667
5,3.412268322439135
4,4.777777739047946
1,3.6666666666666665
5,1.5454546654545382
2,3.2431726591026115
4,4.166666666666667
4,3.3729491366879936
4,2.5327443769571345
5,3.75
4,3.71075842224514
4,3.6032527581934652
4,4.777777777777778
3,2.952294726142213
4,2.745086609171899
3,3.1902026977989357
1,2.4144813203642217
3,2.4578684670155635
4,2.5
1,4.76801589242597
1,2.976196125832037
4,2.724117550130362
1,3.4795805112661657
5,2.724009249783029
3,4.428571428571429
2,2.783641671237958
3,3.0833333333333335
5,3.3234432539896384
5,4.4
2,3.7682489594985635
2,3.75
5,3.5741233983642084
3,3.333333344513673
3,2.7584900541689827
5,3.6666666666666665
3,4.5
1,3.5714285714285716
3,3.692554937891207
2,2.42300570546206
3,3.051245003554741
3,2.4806740964279816
5,2.4199973172835154
3,0.0
5,4.333333333333333
3,3.6000000299999986
3,2.8001634552137267
1,2.3061351886320685
3,2.6153846153846154
4,3.3054374984640624
3,4.5
1,4.0
1,3.1818181818181817
5,4.916666666666667
2,2.674076370091453
1,0.0
3,4.25
5,3.069597322401812
2,4.666666666666667
4,4.4783349742755725
3,4.166666666666667
5,4.5
5,4.636363636363637
3,4.461538461538462
5,4.84990722946247
4,3.1675670735924277
3,3.503804518471539
5,3.0833333556940126
3,4.4
2,3.0
3,3.274915506216843
4,5.0
4,4.857142857142857
1,2.500000089442715
2,3.4492169171173868
1,2.920037954791039
4,4.333333333333333
3,3.0940992571926116
1,2.0088071811386254
1,3.511939339805031
1,3.6666666666666665
2,2.7376815115198876
1,2.6666666666666665
4,3.698601542062594
2,4.75
5,3.3345003904322814
2,4.5
2,2.928735039417262
5,3.028690767519605
2,2.333333422776048
2,4.444444444444445
4,2.8911109664083763
3,3.279390158642463
4,2.558219693396093
2,4.818181770747656
5,4.5
5,4.0
3,5.0
4,3.8795510340735855
4,2.799406245605921
4,4.522943744302238
4,3.5379330454283004
4,3.3226195679029695
5,3.6636872887662646
1,3.2222222222222223
4,3.459048738479047
4,4.133333333333334
3,2.1666666666666665
4,3.3636363636363638
4,4.071428571428571
3,2.857142857142857
4,3.4166666666666665
4,0.0
3,3.230769230769231
4,4.142857142857143
4,3.142857142857143
4,3.857142857142857
5,3.600000052915023
4,5.0
5,4.875
4,2.6153846153846154
2,2.986641320864766
5,4.833333333333333
5,4.083333333333333
4,5.0
5,4.6
2,3.3178476928483893
5,4.090909090909091
5,1.0
5,4.666666666666667
5,3.1891981257468576
5,0.0
4,3.0905586564586587
4,3.2423802556435555
2,1.0
5,3.250004996101991
1,3.4689777309772336
1,3.076923076923077
2,3.857142857142857
5,4.153846153846154
2,2.4
2,2.1420494397940377
1,2.901844988260623
1,1.8
3,4.5
1,2.857142857142857
4,5.0
2,3.7999999251668575
4,4.076923069206922
5,4.076923076923077
1,3.348354203319586
5,3.462367839410868
5,3.4849276451714974
5,3.871964532950629
4,2.0000002799999606
5,4.1775249969616475
3,3.000000029580398
3,2.2576213510609806
5,3.143145735736453
4,3.8
5,4.178463216199601
5,3.5191953455898406
5,4.075670765546068
4,3.4
1,2.5
4,4.0263383751681365
5,4.0
5,4.0
5,3.7760735623770083
3,3.644284674922995
5,3.6204751511134714
5,3.572291672821008
4,3.123156269191486
4,4.3
2,3.00740622974571
4,3.6517126324458493
4,4.070309056551838
2,3.2343057985591357
1,1.611567357014593
1,2.531714989501222
5,3.875
4,3.2803104040817814
3,3.5934743136731346
5,4.714285714285714
4,4.5
4,3.5249826284896466
3,4.02930326189027
5,4.4
4,3.526877748251197
4,2.729452349093238
3,3.66505402522714
3,2.2555817283977735
3,3.6658128151372007
4,3.625
4,3.776773118572886
4,3.5359798010207055
5,3.9136688891684526
3,3.6399553723252485
4,3.956521769501636
4,3.3780635264161707
3,3.3269086227640647
2,1.6725318272026992
4,3.7105013192848597
5,4.544975880239444
3,4.375
1,1.9677147950621015
5,3.277584555052867
3,3.0
4,3.217298528518668
3,4.009301844109694
5,4.333991284202504
3,3.928606053196724
4,3.6666666666666665
3,3.933333339618726
4,4.0
4,3.26454225413523
2,1.7142857142857142
5,3.446482468467839
4,4.875
2,3.4790091234205343
5,4.454887312416168
5,4.0
4,4.636363636363637
4,4.0
2,3.612759288157156
4,3.556470917325525
4,4.148619413042137
4,3.866286534756513
1,2.2857142857142856
5,3.7752848299905666
3,4.386246942820467
4,3.818010818694875
5,4.442503150702751
2,3.362023722196837
2,2.538859207820765
5,4.857142857142857
4,3.625
4,4.051362987941874
2,3.0
3,4.25
2,3.038292555289805
3,4.444444444444445
4,3.5
4,3.2222222222222223
4,4.6
3,2.4444444444444446
4,4.555555555555555
4,4.1
3,3.6076178521439717
4,2.993992503361933
2,3.4
4,2.8408877746435066
1,1.9012597586161684
4,4.6
4,4.5
4,4.376305632264611
2,3.6454746444723787
5,4.066507876552592
2,3.401766331149472
5,3.9638012487355376
5,3.5993048128644163
3,3.8561437147690247
2,2.6407096082364547
4,3.6666666666666665
5,4.2279844924072165
4,3.909863290335315
4,3.742300674152097
3,4.064249637116201
5,4.4
3,4.255762270184994
4,4.1717601777191575
5,3.763573097612988
2,3.210663985538283
4,3.1
2,1.6715634833269344
3,2.931960423151133
3,3.5
5,4.145448809765402
5,3.457261817434932
4,4.368150169392769
5,4.0
2,3.816297850808073
4,3.155869819810849
4,4.4
3,2.6923076923076925
2,3.4592594847314353
3,2.480099641575052
4,1.7960225596067574
4,3.4731348333079484
3,3.301841878094461
1,1.25
4,4.428571428571429
4,4.045763086742165
2,2.6627333969418596
5,4.082459100459568
5,4.571428571428571
2,4.222222222222222
3,3.2058891336585122
4,3.727272727272727
3,3.313068663924625
1,1.586564002456242
3,4.833333333333333
4,3.9608964260804216
4,4.044426637417647
4,3.6
3,4.166666666666667
5,3.7155984927651837
3,2.8783034934574934
5,4.6
3,3.149559574760035
4,4.666666666666667
4,4.222222222222222
5,3.0109449101579706
2,4.0741644463249465
5,4.2
4,4.037395192418799
4,3.75
4,3.8322181953950274
2,3.5
5,3.768216356042227
1,2.1012269234883822
5,4.301779589750912
5,3.88825063993838
3,3.799334564005713
4,3.4973290456449924
5,4.571428571428571
5,3.8685716288002676
4,3.238056538413228
2,3.245459743071924
4,3.6666666666666665
3,4.285714285714286
3,3.7460375318226347
4,4.431247053044107
3,4.0
3,3.272935290935758
4,4.139601957602425
5,3.7196642585412105
4,4.117297053875148
5,4.218150169392769
4,3.4018331485371527
5,3.9528395056400383
5,4.5
4,2.8887457432734838
4,3.9
5,4.4
5,4.5
3,2.9591702841059147
5,4.055893553503019
3,4.0
5,2.9869578645434167
5,4.5
