True,Predict
2,3.1666666666666665
4,2.75
5,4.0
4,3.25
3,3.4444444444444446
2,4.375
4,3.8
4,3.5
4,4.2727272727272725
5,3.4444444444444446
4,2.0000000193649163
5,3.888888888888889
5,4.363636363636363
5,4.0
4,3.272727272727273
3,3.4444444444444446
2,3.3636363636363638
5,3.909090909090909
5,4.0
4,4.333333333333333
4,3.8571428371428578
5,3.3636363636363638
4,4.222222222222222
4,4.125
5,3.5
3,2.6363636363636362
4,3.3636363636363638
4,2.727272727272727
1,2.6666666666666665
2,3.125
4,4.25
4,3.0
2,2.5
4,2.5454545454545454
4,3.7142857142857144
4,4.166666666666667
4,5.0
3,4.1
3,3.375
4,3.4444444444444446
4,3.25
4,3.8181818181818183
4,3.6666666666666665
4,3.6666666666666665
4,4.625
5,3.4545454545454546
3,2.3750000223606795
3,1.8181818431818177
3,3.4
4,3.75
3,2.6666666666666665
5,4.2727272727272725
2,1.285714369380281
3,2.6153846153846154
1,1.0
5,4.1
4,4.8
2,2.5384615384615383
4,4.153846153846154
4,4.3
3,3.1666666666666665
1,1.7
4,4.0
3,3.4999999755051032
2,2.625
4,3.7142857142857144
3,3.142857142857143
2,1.8
3,4.0
2,3.0
3,3.5454545454545454
2,3.888888888888889
4,3.1818181818181817
3,2.1428571673520396
4,3.6
3,3.6666666666666665
3,3.769230769230769
3,3.090909090909091
3,2.3333333333333335
4,3.6
3,2.8333333333333335
3,3.357142857142857
4,3.9
3,3.090909090909091
4,3.875
2,3.5
4,3.5384615384615383
3,4.0
4,3.1818181818181817
4,3.769230769230769
4,3.6666666666666665
3,3.0
3,3.857142857142857
4,4.333333333333333
3,3.0
3,3.5384615384615383
4,4.0
3,3.2857142857142856
2,1.5000000244948968
1,1.5833333333333333
1,2.3
1,1.9166666666666667
4,3.3333333333333335
1,1.0
2,2.375
3,3.3636363636363638
1,3.5714285714285716
2,3.5555555555555554
4,5.0
3,2.8461538461538463
3,3.3333333333333335
5,4.0
3,0.0
3,4.0
4,3.6
4,4.166666666666667
1,2.5
4,4.285714269047619
4,4.25
3,4.3
5,3.5
4,3.111111111111111
3,4.5
5,4.666666666666667
4,4.571428571428571
5,4.0
4,3.5454545454545454
4,3.5555555555555554
5,3.625
5,4.999999950502528
5,4.714285714285714
5,4.25
1,3.4285714285714284
5,3.0
4,4.0
5,4.5
5,4.555555539744168
4,4.0
4,3.5454545454545454
4,4.0
4,3.0
5,4.333333333333333
4,3.142857142857143
5,4.222222222222222
5,4.111111111111111
5,4.0
4,3.25
4,2.7
5,4.222222222222222
4,3.875
4,4.333333333333333
5,3.230769230769231
3,4.0
3,4.933333274172539
4,3.9
5,4.8
4,1.4000000441588032
4,4.999999965358985
2,2.8571428712849927
4,4.333333333333333
4,1.6666667232352075
4,3.8
4,4.333333333333333
4,4.0
3,4.363636363636363
4,5.0
1,3.4545454545454546
1,4.14285710544057
1,2.8000000149999997
4,4.333333333333333
1,3.9
4,4.5
4,3.0
4,4.571428571428571
5,4.0
3,0.0
1,3.6153846153846154
3,3.25
4,5.0
4,3.75
1,1.5000000824621091
5,3.6
5,4.2
5,4.75
4,4.666666666666667
1,4.454545454545454
5,3.9
4,4.0
3,3.2857142857142856
1,3.2857142857142856
1,1.3333334181861436
1,3.375
4,2.5
4,2.1000001341640693
5,4.444444444444445
3,5.0
4,4.5
5,5.0
4,4.5
4,4.8
5,5.0
1,4.636363548614
4,4.333333333333333
4,4.0
2,3.2
4,3.8461538461538463
4,4.0
1,4.714285714285714
1,4.333333333333333
5,2.5
4,3.076923076923077
1,4.333333333333333
4,1.0000000711805197
3,5.0
1,3.75
1,2.1
2,3.2500000316227755
2,4.636363636363637
3,3.3636363636363638
5,4.0
3,2.8181818181818183
3,2.4000000374165724
5,3.5454545454545454
5,4.3
2,5.0
1,4.083333333333333
1,3.0
5,4.909090909090909
1,4.666666666666667
1,4.166666666666667
3,4.333333333333333
5,4.5
1,0.0
4,4.3076923076923075
1,4.5
2,3.357142857142857
3,4.875
4,4.444444444444445
3,4.125
3,3.00000001
5,3.272727272727273
5,5.0
1,1.7500000866025365
5,5.0
3,3.466666666666667
5,3.5
3,4.571428571428571
1,0.6000000447213587
1,5.0
5,3.4444444444444446
4,2.888888931315294
4,3.875
2,4.888888888888889
3,4.5
4,4.2727272727272725
5,3.1875
4,4.8
1,4.111111111111111
1,1.4285714552380944
3,2.25
4,3.0
3,4.666666666666667
5,4.923076830881487
5,3.0
5,4.6
4,4.2
5,4.846153817431034
5,3.727272727272727
4,3.272727272727273
5,3.75
4,4.2727272727272725
4,2.727272727272727
4,3.888888888888889
3,3.142857142857143
3,2.5384615384615383
4,2.5454545454545454
4,2.9
4,3.0
3,3.0
4,3.111111111111111
4,3.5
1,3.25
1,2.5
