True,Predict
2,3.1666666666666665
4,2.8206766844613065
5,4.1081524057703005
4,3.205166064211524
3,3.4805839342533984
2,4.375
4,3.8
4,3.608097420589982
4,4.2727272727272725
5,3.50916211584848
4,2.970943469477342
5,4.432511582665917
5,4.5643135410893665
5,4.0
4,3.457144483297005
3,3.692097323558847
2,3.3636363636363638
5,4.025130454524118
5,4.418497084192643
4,4.42145294887258
4,3.8571428371428578
5,3.5243463632841623
4,4.611400686964015
4,4.362519616878642
5,3.5
3,2.68048820868954
4,3.495379338610855
4,2.8996047452766653
1,2.006797738642944
2,3.2148183669075356
4,4.64458383433209
4,3.067327910591245
2,2.6153574119589265
4,2.8046241634831754
4,3.6509582240717893
4,4.166666666666667
4,4.41814531004361
3,4.372119220298669
3,3.411436355123286
4,3.486402541054036
4,3.5183717769021063
4,4.468752277078878
4,3.6666666666666665
4,3.6399382713178223
4,4.625
5,3.4545454545454546
3,2.9933173667812563
3,2.54916616192876
3,3.4
4,3.976843107974779
3,2.6666666666666665
5,4.2727272727272725
2,1.285714369380281
3,2.3022719060273613
1,1.0
5,4.1
4,4.8
2,2.6228814434280143
4,4.153846153846154
4,4.3
3,3.251995136626239
1,1.8812721746026209
4,4.0
3,2.3465922253717437
2,2.625
4,3.898737308730878
3,3.142857142857143
2,1.8
3,4.0
2,3.08568015104505
3,3.5454545454545454
2,3.888888888888889
4,3.162213575235415
3,2.7248566172826667
4,3.3658506202133003
3,3.5446163306348577
3,3.8068437613429054
3,3.1678679783278216
3,2.345068976120456
4,3.6984352918138783
3,2.8333333333333335
3,3.5749227632343508
4,3.9
3,3.1097019484245636
4,3.875
2,3.5
4,3.7270078517683074
3,3.8822496438323992
4,3.1818181818181817
4,3.769230769230769
4,4.080880224186948
3,3.0483538305551696
3,3.857142857142857
4,4.333333333333333
3,3.0
3,3.5384615384615383
4,3.881633689667728
3,3.2857142857142856
2,2.32955294387768
1,1.5833333333333333
1,1.7673369641834016
1,1.9166666666666667
4,4.373940688312445
1,1.0
2,2.375
3,3.3636363636363638
1,3.5714285714285716
2,3.5555555555555554
4,5.0
3,2.8461538461538463
3,3.3333333333333335
5,4.0
3,0.0
3,4.0
4,3.6
4,4.166666666666667
1,2.681535395145965
4,3.4489513105120504
4,4.435483925949253
3,4.445663774170046
5,3.5
4,3.4193592016739065
3,4.5
5,5.0
4,4.571428571428571
5,4.389890010778867
4,3.6528089449026657
4,3.5555555555555554
5,3.7543468581565307
5,4.380349084208212
5,4.714285714285714
5,4.25
1,3.5019797533666783
5,3.0
4,4.0
5,4.5
5,4.555555539744168
4,4.0
4,3.824189431901652
4,4.214820229868549
4,3.020785043648378
5,4.333333333333333
4,3.5072666437182063
5,4.222222222222222
5,4.111111111111111
5,4.415028193245293
4,3.6072929894273904
4,2.7311144174740485
5,4.222222222222222
4,3.875
4,4.427682439530109
5,3.54564920748828
3,4.3097217558056355
3,4.32651478212438
4,4.189119593783451
5,4.8
4,2.5711779446823977
4,4.999999965358985
2,3.200285879119405
4,4.580000570575552
4,1.6666666988824017
4,3.4901334565482807
4,4.333333333333333
4,4.0
3,4.231575112135409
4,5.0
1,3.578848967166917
1,2.8173040975820247
1,2.8000000149999997
4,4.333333333333333
1,3.9
4,4.5
4,3.0
4,4.571428571428571
5,4.0
3,0.0
1,3.308691670929014
3,3.25
4,4.413924636705339
4,3.75
1,1.5000000824621091
5,2.645548861053822
5,3.9275460090325973
5,4.75
4,4.666666666666667
1,4.263996293884897
5,3.8971599207388
4,4.165933003374519
3,3.2857142857142856
1,3.2857142857142856
1,3.1668495868132753
1,3.2173070626033367
4,2.5
4,3.1828456333605515
5,4.609458531227894
3,3.498650608711378
4,4.5
5,5.0
4,4.5
4,4.8
5,5.0
1,3.8725578815493247
4,4.333333333333333
4,4.0
2,3.111131555979631
4,3.346153853224914
4,4.0
1,4.714285714285714
1,4.2451131529777095
5,2.132827018147747
4,3.1001776949704825
1,4.333333333333333
4,3.107326205390462
3,4.056022742559456
1,3.251084414434063
1,2.1
2,3.2500000316227755
2,4.546123170777012
3,3.656529580023409
5,4.0
3,2.451216162829334
3,2.7099931788942433
5,2.9141072737735625
5,4.3
2,5.0
1,3.833615766404774
1,3.0
5,4.909090909090909
1,4.666666666666667
1,4.166666666666667
3,4.333333333333333
5,4.4005037906570665
1,0.0
4,4.3076923076923075
1,4.5
2,2.634500147246382
3,4.875
4,4.444444444444445
3,4.125
3,2.490233989418238
5,2.647323987759632
5,5.0
1,1.9499525274513192
5,5.0
3,2.859260208569193
5,3.5
3,4.3217110045000116
1,2.7250810426750967
1,4.612228109570349
