True,Predict
4,3.683673469387755
3,2.683673812931262
5,3.683673469387755
5,3.683673469387755
4,4.683673185064077
3,3.683673469387755
5,4.683673125844248
4,3.683673469387755
5,3.683673469387755
5,3.683673469387755
1,3.683673469387755
4,4.683673326675945
3,2.683673899348809
5,4.683673090771998
1,3.683673469387755
4,3.683673469387755
5,3.683673469387755
4,3.683673469387755
5,3.683673469387755
3,3.683673469387755
4,4.683673133530755
3,3.683673469387755
4,3.683673469387755
4,3.683673469387755
5,3.683673469387755
3,3.683673469387755
3,3.683673469387755
5,3.683673469387755
3,3.683673469387755
2,3.683673469387755
3,3.683673469387755
5,3.683673469387755
4,3.683673469387755
4,3.683673469387755
3,3.683673469387755
3,4.6836728244463135
5,3.683673469387755
5,3.683673469387755
3,3.683673469387755
5,3.683673469387755
4,4.683673185064077
5,2.6836737537114335
4,3.683673469387755
5,3.683673469387755
3,3.683673469387755
4,4.683673119816712
3,3.683673469387755
5,3.683673469387755
4,3.683673469387755
4,3.683673469387755
3,3.683673469387755
4,4.683673125844248
3,1.1014494124754013
2,2.101449320301512
3,3.101449275362319
4,3.101449275362319
3,3.101449275362319
4,3.101449275362319
5,4.101449193094471
3,3.101449275362319
4,3.101449275362319
3,3.101449275362319
4,4.101449167399374
4,3.101449275362319
3,3.101449275362319
3,3.101449275362319
2,3.101449275362319
3,3.101449275362319
4,4.101449194337885
1,1.101449365240705
3,3.101449275362319
3,1.101450013738644
3,1.1014494124754013
2,3.101449275362319
3,3.101449275362319
2,1.1014494652111972
3,3.101449275362319
4,3.2473684210526317
4,3.2473684210526317
3,3.2473684210526317
4,3.2473684210526317
3,3.2473684210526317
3,3.2473684210526317
4,4.247368205414092
2,3.2473684210526317
4,3.2473684210526317
3,3.2473684210526317
3,4.247368154032104
3,2.2473685391627356
3,2.2473685290155765
4,3.2473684210526317
2,2.2473685709692526
3,2.2473685398895737
3,3.2473684210526317
4,2.247368647216238
1,3.2473684210526317
1,1.247369438598182
3,3.2473684210526317
4,2.247368551865458
3,2.247368551865458
4,3.2473684210526317
3,3.2473684210526317
3,3.2473684210526317
4,4.247368278448304
3,2.2473687818848727
3,2.247368551628263
4,3.2473684210526317
3,3.2473684210526317
3,3.2473684210526317
4,3.2473684210526317
1,3.2473684210526317
3,3.2473684210526317
1,2.247368551628263
2,3.2473684210526317
4,3.2473684210526317
4,3.2473684210526317
3,3.2473684210526317
3,3.2473684210526317
1,2.72
1,2.72
2,2.72
4,1.7200001436140457
2,2.111111111111111
3,3.6363636363636362
4,3.6363636363636362
3,3.6363636363636362
4,3.6363636363636362
3,3.6363636363636362
3,3.6363636363636362
4,3.6363636363636362
5,3.5294117647058822
4,3.5294117647058822
3,3.5294117647058822
5,4.189054726368159
5,4.189054726368159
4,2.189055807200587
3,4.189054726368159
5,5.0
5,4.189054726368159
4,4.189054726368159
5,5.0
4,4.189054726368159
5,4.189054726368159
5,4.189054726368159
5,5.0
2,4.189054726368159
5,4.189054726368159
5,4.189054726368159
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
5,4.189054726368159
5,4.189054726368159
5,4.189054726368159
5,4.189054726368159
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
3,4.189054726368159
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
5,4.189054726368159
3,4.189054726368159
4,4.189054726368159
5,5.0
4,4.189054726368159
4,4.189054726368159
4,5.0
4,4.189054726368159
5,4.189054726368159
4,4.189054726368159
2,4.189054726368159
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
5,5.0
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
5,4.189054726368159
5,5.0
5,5.0
5,4.189054726368159
4,4.189054726368159
4,5.0
4,4.189054726368159
1,3.439252336448598
4,4.439252171718543
5,3.439252336448598
5,3.439252336448598
2,3.439252336448598
4,3.439252336448598
5,1.4392531339443617
1,3.439252336448598
4,3.439252336448598
