True,Predict
5,2.731343677409308
2,3.7313432835820897
5,3.7313432835820897
3,3.7313432835820897
3,4.731342902645888
2,3.7313432835820897
3,3.7313432835820897
4,3.7313432835820897
5,3.7313432835820897
4,3.7313432835820897
5,3.7313432835820897
1,3.7313432835820897
2,3.7313432835820897
4,3.7313432835820897
4,3.7313432835820897
4,3.7313432835820897
4,4.731342902645888
4,3.7313432835820897
5,4.731342902645888
4,3.7313432835820897
3,3.7313432835820897
5,3.7313432835820897
3,3.7313432835820897
5,3.7313432835820897
5,3.7313432835820897
4,3.7313432835820897
3,3.7313432835820897
4,3.7313432835820897
3,0.7313445514143502
5,4.731343078370046
2,3.7313432835820897
2,3.7313432835820897
4,3.7313432835820897
4,3.7313432835820897
4,3.7313432835820897
3,3.7313432835820897
5,3.7313432835820897
2,3.7313432835820897
5,4.731342902645888
5,4.731342889754871
4,3.7313432835820897
4,3.7313432835820897
4,3.7313432835820897
1,3.7313432835820897
4,1.731344056512721
4,3.7313432835820897
4,4.731343147847072
2,3.123456790123457
3,3.123456790123457
5,3.123456790123457
2,1.123456982801927
1,1.123456989233959
3,3.123456790123457
3,3.123456790123457
3,3.123456790123457
4,3.123456790123457
1,1.1234568988547031
4,3.123456790123457
4,4.123456679845833
3,3.123456790123457
3,3.1923076923076925
4,3.1923076923076925
4,3.1923076923076925
3,3.1923076923076925
3,3.1923076923076925
3,4.19230741776269
4,3.1923076923076925
3,3.1923076923076925
5,4.192307604888095
4,3.1923076923076925
3,3.1923076923076925
3,2.192307963785058
3,3.1923076923076925
3,1.1923084244276334
1,2.1923078280463937
4,3.1923076923076925
5,4.192307550533243
4,3.1923076923076925
3,4.192307553183467
2,5.0
3,3.1923076923076925
4,4.192307516275056
2,3.1923076923076925
4,3.1923076923076925
3,3.1923076923076925
2,3.1923076923076925
3,3.1923076923076925
4,3.1923076923076925
3,3.1923076923076925
4,3.1923076923076925
4,3.1923076923076925
3,3.1923076923076925
3,3.1923076923076925
3,3.1923076923076925
3,3.1923076923076925
4,3.1923076923076925
2,3.1923076923076925
4,3.1923076923076925
3,1.192307867146889
4,3.1923076923076925
1,1.1923082672278116
4,3.1923076923076925
4,2.1923077715946317
3,3.1923076923076925
3,2.1923079511512076
4,3.1923076923076925
3,3.1923076923076925
