True,Predict
2,3.702970297029703
4,3.4039445518108806
5,4.112062489957375
4,3.702970297029703
3,3.7363269427774957
2,4.234638498634508
4,3.81894321536085
4,4.1055008826351225
4,3.9439802740046903
5,3.9179631342072225
4,3.4318812295774523
5,3.702970297029703
5,3.753256404909434
5,3.702970297029703
4,3.702970297029703
3,4.191942883721552
2,4.059262531424812
5,3.587059607306513
5,3.702970297029703
4,4.12384417249283
4,4.21080697517041
5,3.6716149019126276
4,3.8838017451297566
4,4.291943496156669
5,3.8639462174876495
3,3.7028424547399226
4,3.898931655112365
4,3.4822379913437023
1,3.5493819242893245
2,3.702970297029703
4,3.7811693689958603
4,3.5773266329082203
2,3.9736321865181363
4,3.089005320506784
4,3.4197871733177103
4,4.14243666765988
4,3.900313416884144
3,4.378477533327006
3,3.4064533579705825
4,3.86157612685708
4,4.042149454157001
4,3.493043806319047
4,3.815801050625904
4,3.8437092861020283
4,4.085710675462309
5,3.78310230325379
3,3.0625
3,2.410164307314712
3,3.0625
4,3.7084074268165277
3,2.876613028591056
5,2.7059855939376622
2,2.464531280436692
3,1.664847656521885
1,1.8280877484769407
5,3.317229601589369
4,4.062499561822146
2,2.8662985099701603
4,3.0625
4,3.0625
3,3.234375
1,2.7637607239848005
4,2.2343752857445596
3,3.0352575856296924
2,2.4665688154114997
4,3.0988170530497134
3,3.175693746448136
2,3.234375
3,4.103525526839437
2,3.234375
3,3.234375
2,3.4797500827277856
4,2.687975691579955
3,2.770312172327737
4,3.163374173152559
3,3.234375
3,3.018842048294989
3,3.0073544869705944
3,2.771556686064758
4,3.234375
3,2.489537304520333
3,3.234375
4,3.234375
3,3.0310432607704167
4,3.234375
2,3.234375
4,2.75927118101401
3,3.6281412504560793
4,3.189831098188933
4,3.66270241499802
4,3.2784355916805037
3,3.282446083529579
3,4.234374781082255
4,3.234375
3,3.234375
3,3.6039779367570257
4,3.5799133321642285
3,3.02051931198578
2,2.297971301893802
1,1.1926967674613025
1,0.869565904833995
1,1.5097901351429022
4,2.869565217391304
1,1.0919087385028785
2,2.869565217391304
3,3.124999852690823
1,2.125
2,2.681818306317162
4,3.6818181818181817
3,3.6818181818181817
3,3.6818181818181817
5,3.6818181818181817
3,3.6818181818181817
3,3.6818181818181817
4,3.3733301819182575
4,3.5555555555555554
1,4.208333333333333
4,4.208333333333333
4,4.208333333333333
3,5.0
5,4.208333333333333
4,4.208333333333333
3,3.208333536434252
5,4.50165144386946
4,3.8367438212235556
5,5.0
4,3.0272313191635023
4,4.208333333333333
5,4.208333333333333
5,4.208333333333333
5,3.2083336479758886
5,4.208333333333333
1,3.208333708566453
5,4.208333333333333
4,4.208333333333333
5,4.208333333333333
5,4.208333333333333
4,4.208333333333333
4,3.3167024870870288
4,4.208333333333333
4,5.0
5,3.8367438212235556
4,4.208333333333333
5,3.7651103451857058
5,3.711965955018988
5,4.208333333333333
4,4.208333333333333
4,4.387780470094661
5,4.208333333333333
4,4.208333333333333
4,3.8763901382859274
5,5.0
3,4.1405537715965375
3,4.208333333333333
4,4.208333333333333
5,4.689337218215539
4,0.4604659074488806
4,3.4604651162790696
2,3.4604651162790696
4,3.4604651162790696
4,3.2726835767749876
4,3.4604651162790696
4,3.403592404265236
4,3.4604651162790696
3,3.4604651162790696
4,3.4604651162790696
1,4.196629658897057
1,3.19933083729204
1,3.4604651162790696
4,2.4925521667211554
1,3.4604651162790696
4,3.4604651162790696
4,4.460464909397504
4,4.013532642044094
5,3.4604651162790696
3,3.4604651162790696
1,3.727564525090019
3,3.4604651162790696
4,3.597987459394189
4,3.4604651162790696
1,3.10079444574396
5,3.010975535381011
5,3.4784056900423237
5,4.3182412903627645
4,3.3720690270598754
1,3.4604651162790696
5,3.636983223183469
4,3.4604651162790696
3,3.4604651162790696
1,3.839376102974742
1,3.6817136254590817
1,3.578445625749989
4,3.4604651162790696
4,3.4604651162790696
5,3.168067629076323
3,2.88800558316587
4,3.4604651162790696
5,2.4604654088537607
4,3.4604651162790696
4,3.4604651162790696
5,3.4604651162790696
1,3.833629203112534
4,3.4604651162790696
4,3.4604651162790696
2,4.316226435402119
4,3.4604651162790696
4,3.4604651162790696
1,3.4604651162790696
1,3.6843550759033423
5,1.5739529383887934
4,2.653560331579291
1,2.839711667177368
4,2.889734974368754
3,3.0340560289169556
1,2.6831289163366043
1,3.328473822260479
2,3.077490774907749
2,3.49199492205808
3,3.007308354603279
5,3.077490774907749
3,3.06473467865331
3,2.8537772178237435
