True,Predict
5,4.74019566418524
5,3.7401960784313726
2,4.740195795379305
3,3.7401960784313726
4,4.740195676934336
4,3.7401960784313726
4,3.7401960784313726
4,3.7401960784313726
4,3.7401960784313726
4,3.7401960784313726
3,4.74019579199744
2,3.7401960784313726
3,3.7401960784313726
5,3.7401960784313726
3,3.7401960784313726
5,3.7401960784313726
3,3.7401960784313726
3,3.7401960784313726
4,2.740196260700981
3,5.0
4,3.7401960784313726
5,3.7401960784313726
5,3.7401960784313726
4,3.7401960784313726
2,3.7401960784313726
3,3.7401960784313726
3,3.7401960784313726
4,3.7401960784313726
3,3.7401960784313726
3,3.7401960784313726
4,3.7401960784313726
5,3.7401960784313726
3,3.7401960784313726
3,3.7401960784313726
4,3.7401960784313726
5,3.7401960784313726
4,3.7401960784313726
4,4.740195795379305
5,3.7401960784313726
3,4.740195795379305
1,3.7401960784313726
3,3.7401960784313726
4,3.7401960784313726
4,3.7401960784313726
3,3.0833333333333335
1,2.08333337181132
3,3.0833333333333335
5,3.0833333333333335
4,3.0833333333333335
4,3.0833333333333335
4,4.08333326754749
1,4.083333239992569
3,3.0833333333333335
3,1.0833335775117447
1,3.0833333333333335
3,3.0833333333333335
5,3.0833333333333335
4,4.083333294855347
4,3.0833333333333335
3,2.0833333999791592
3,3.0833333333333335
3,4.0833332501543165
3,3.0833333333333335
3,2.0833334323361647
4,3.0833333333333335
2,2.083333468217525
2,3.1270718232044197
4,3.1270718232044197
4,3.1270718232044197
5,3.1270718232044197
4,3.1270718232044197
3,3.1270718232044197
4,3.1270718232044197
4,3.1270718232044197
3,2.1270719986086837
4,2.127071938156087
4,2.127072046139338
5,3.1270718232044197
4,3.1270718232044197
4,3.1270718232044197
3,2.127072024155244
4,3.1270718232044197
4,3.1270718232044197
3,3.1270718232044197
3,3.1270718232044197
4,3.1270718232044197
3,0.12707272582533147
3,2.1270719758084593
3,3.1270718232044197
3,1.1270750735529642
3,3.1270718232044197
4,3.1270718232044197
1,3.1270718232044197
4,3.1270718232044197
3,2.12707194959665
3,3.1270718232044197
4,3.1270718232044197
3,2.1270718743238306
5,3.1270718232044197
4,3.1270718232044197
5,3.1270718232044197
3,3.1270718232044197
4,3.1270718232044197
3,3.1270718232044197
4,3.1270718232044197
4,3.1270718232044197
4,3.1270718232044197
3,3.1270718232044197
3,3.1270718232044197
4,3.1270718232044197
3,3.1270718232044197
4,3.1270718232044197
3,4.127071612550719
3,3.1270718232044197
4,3.1270718232044197
2,3.1270718232044197
2,2.5
3,2.5
3,2.5
1,1.5000002165640314
1,3.4999998457275376
4,2.5
3,2.5
5,3.4999998569091404
4,3.499999826506514
2,4.111109698030371
3,3.56
5,3.56
4,4.5599999187596225
3,3.56
4,4.799999880000014
4,3.8
4,3.8
2,3.8
3,4.799999937550024
4,4.799999880000014
4,3.8
2,3.8
3,3.8
4,3.8
5,5.0
5,5.0
3,4.233009708737864
5,4.233009708737864
4,4.233009708737864
3,3.233010165902833
4,4.233009708737864
4,3.233010974319132
4,4.233009708737864
4,4.233009708737864
5,4.233009708737864
5,4.233009708737864
4,4.233009708737864
5,4.233009708737864
5,4.233009708737864
3,4.233009708737864
5,4.233009708737864
3,4.233009708737864
5,5.0
4,4.233009708737864
4,5.0
4,4.233009708737864
4,4.233009708737864
4,4.233009708737864
4,4.233009708737864
4,5.0
5,4.233009708737864
4,4.233009708737864
5,4.233009708737864
4,4.233009708737864
4,4.233009708737864
4,5.0
4,4.233009708737864
3,4.233009708737864
1,4.233009708737864
5,4.233009708737864
4,4.233009708737864
5,4.233009708737864
5,4.233009708737864
5,4.233009708737864
4,5.0
4,4.233009708737864
4,3.233009776791147
4,4.233009708737864
4,4.233009708737864
3,4.233009708737864
2,5.0
5,4.233009708737864
4,4.233009708737864
3,3.2330106044351137
4,3.3518518518518516
4,4.351851351952112
3,3.3518518518518516
2,3.3518518518518516
5,3.3518518518518516
5,3.3518518518518516
4,3.3518518518518516
2,4.3518513639996526
4,2.351852196815499
4,1.3518522400956858
5,3.3518518518518516
5,3.3518518518518516
1,3.3518518518518516
4,3.3518518518518516
5,3.3518518518518516
4,3.3518518518518516
4,3.3518518518518516
4,3.3518518518518516
5,3.3518518518518516
4,3.3518518518518516
5,2.351851975162645
4,3.3518518518518516
5,4.351851473963122
4,3.3518518518518516
