True,Predict
5,2.970466510569738
2,3.740247575964673
5,3.7933033647129264
3,3.7313432835820897
3,3.732296949384515
2,3.7313432835820897
3,3.7625520328493907
4,3.7313432835820897
5,3.745032142563553
4,3.7313432835820897
5,3.937144812138962
1,3.5328150485584895
2,3.7313432835820897
4,4.080573938328269
4,3.8966674117063436
4,3.7313432835820897
4,4.085901705865031
4,3.7313432835820897
5,4.322393980443473
4,4.0344080813335665
3,3.7313432835820897
5,3.7391044146002295
3,3.9933254073589333
5,3.6059768129924894
5,3.784820140296572
4,4.209692417654016
3,3.7313432835820897
4,3.7313432835820897
3,2.4082798962825014
5,4.586004262515987
2,4.058403851527315
2,3.680250641484478
4,3.6735480993664407
4,3.7578479134208362
4,4.008741287604225
3,3.7429797638003084
5,3.885743402979894
2,3.3197837133853576
5,4.731343176110345
5,4.087740598221847
4,3.7906633807494376
4,3.9051990769928064
4,3.268611372134095
1,3.829717981453333
4,2.953703035510702
4,3.8310533809129295
4,4.540927066436588
2,3.123456790123457
3,3.123456790123457
5,3.6234567664063757
2,2.1899779986803964
1,1.5838162086868357
3,2.766106782547254
3,3.123456790123457
3,3.123456790123457
4,3.123456790123457
1,1.3364816554898808
4,3.123456790123457
4,3.5354281284507945
3,2.816088562757586
3,3.1923076923076925
4,3.2345280202695967
4,3.1923076923076925
3,3.1923076923076925
3,3.1923076923076925
3,3.968298289247411
4,2.6152347890054903
3,3.270282820043903
5,3.8207660326736845
4,3.2141014951279963
3,3.1923076923076925
3,2.0455801397496205
3,3.1923076923076925
3,1.7172059838423501
1,1.648292864637217
4,2.721186202664194
5,3.581204414869985
4,3.2788960631199755
3,3.349179819332259
2,3.6141860299039292
3,3.1923076923076925
4,3.7783405856727676
2,3.1923076923076925
4,3.1923076923076925
3,3.1923076923076925
2,3.1923076923076925
3,3.1923076923076925
4,3.660713900711584
3,3.031530281827949
4,3.0278942702110556
4,3.21537468797652
3,3.1923076923076925
3,2.87431858865346
3,3.1923076923076925
3,3.0588535017192005
4,3.1923076923076925
2,3.1923076923076925
4,3.1923076923076925
3,1.8540448741235314
4,3.1749156865484114
1,1.1923080825408274
4,3.1923076923076925
4,2.0069186801091288
3,3.1923076923076925
3,2.7476089380547086
4,3.1923076923076925
3,3.1923076923076925
4,2.720135611730065
4,3.588501550477362
1,1.3904932463799835
1,0.5833352054426888
5,2.5833333333333335
2,2.5833333333333335
5,3.5833323972786557
4,3.4782608695652173
4,4.478260692082856
3,3.4782608695652173
5,3.4782608695652173
3,3.4782608695652173
5,3.4782608695652173
4,3.6666666666666665
2,3.6666666666666665
2,2.203125154164402
5,2.203125512475478
5,4.906597771997729
4,4.831354032791187
5,4.203125
4,5.0
4,4.203125
5,4.203125
4,3.20312545497232
4,4.203125
4,4.203125
4,5.0
5,5.0
4,4.3625628806118
5,4.203125
4,4.203125
4,5.0
5,4.203125
4,4.203125
5,4.203125
4,4.203125
4,4.528836984175752
4,2.4689441473003186
4,4.203125
5,4.203125
4,4.203125
4,3.4689439251189715
4,4.203125
4,5.0
5,4.203125
4,3.1117448666200795
4,3.8310093937770286
4,5.0
4,4.203125
4,3.445646862171398
5,4.203125
4,4.203125
5,3.4362922549404042
3,4.935703956200342
3,5.0
5,4.505294347012115
5,4.203125
4,3.479506519763107
4,4.203125
4,4.203125
4,4.203125
4,4.203125
5,4.203125
5,4.203125
4,4.203125
5,3.4921252568093704
4,3.7318388801420728
4,4.203125
5,4.203125
3,4.203125
5,4.203125
4,4.203125
4,4.203125
4,3.3185172030418024
3,3.3271685140047214
4,5.0
4,4.712989609198339
4,3.2031259828520238
4,4.203125
1,2.443903293521563
5,3.44390243902439
1,2.7550534501415616
4,3.44390243902439
4,3.0683631024792226
4,3.255917252836738
4,3.497009459765852
1,3.391163535753846
3,2.808624603220917
5,3.132724444782074
5,3.44390243902439
1,3.44390243902439
2,2.443903019002502
5,3.44390243902439
4,3.585560905970088
4,3.597725443268219
2,3.5640972699984452
3,3.44390243902439
4,3.44390243902439
5,4.443901950276228
4,3.44390243902439
2,3.44390243902439
5,3.44390243902439
1,2.9933339255610303
4,3.471564358028519
1,3.44390243902439
4,1.4439029425120986
1,3.44390243902439
4,3.44390243902439
5,1.443903800884934
4,3.44390243902439
1,3.854219123182782
5,2.962135091296186
5,2.443902927772553
5,3.44390243902439
5,4.281425887577118
1,3.44390243902439
4,3.44390243902439
5,3.44390243902439
4,3.779653699776718
1,3.44390243902439
4,2.7936056724724647
1,3.44390243902439
5,3.3417139069484403
2,3.44390243902439
4,3.44390243902439
5,3.6008350637400257
4,3.44390243902439
4,3.44390243902439
4,3.3118700061380473
2,3.4704446840033967
3,3.44390243902439
1,4.332110413770061
4,3.44390243902439
1,3.44390243902439
4,2.44390267059506
5,3.44390243902439
4,3.5639759554170283
4,3.44390243902439
1,4.152215342037233
1,3.44390243902439
5,3.5214368609540596
4,3.44390243902439
5,3.1519743986561175
4,3.335879415701873
1,3.0273913284441725
3,3.0191570881226055
3,3.172529651122385
3,2.973666069329121
4,3.0191570881226055
3,3.0191570881226055
1,2.019157533605915
2,2.8127496817413102
4,2.2297454916309207
3,3.0191570881226055
5,2.9641378990808795
5,2.868935999870816
5,3.535718438728375
4,2.5375501622879293
5,3.2664195598235373
2,3.0191570881226055
3,2.806817786444092
1,4.1145524861028875
3,3.0191570881226055
3,2.6466002954198733
2,3.0191570881226055
1,2.103653912895239
1,2.8852371705529745
4,3.2277570081895477
3,5.0
2,3.448071891175359
4,2.875068347414137
1,3.114843684278219
4,3.0191570881226055
1,3.0447319920848486
1,4.144631100892644
5,3.6634509940781403
3,3.650197747550825
3,3.0191570881226055
4,2.6027351323022563
5,3.0191570881226055
4,3.0191570881226055
5,2.585842996096671
1,3.0191570881226055
5,2.475835201977037
1,3.0191570881226055
5,3.0191570881226055
3,3.011988612846239
5,3.0191570881226055
2,2.660709757626742
4,3.0191570881226055
5,3.0191570881226055
5,2.6684817671362615
5,3.5121270996929046
4,2.584679826654688
5,3.0191570881226055
5,3.0191570881226055
5,2.5138565056108604
1,4.019156720971545
1,2.6567053097407958
4,1.0191591650412464
5,2.916580371551487
1,2.6776851682141176
1,3.0191570881226055
4,3.0191570881226055
3,3.195483196627668
5,4.444444444444445
4,4.444444444444445
5,4.444444444444445
4,4.444444444444445
5,4.444444444444445
5,4.444444444444445
5,4.444444444444445
4,4.444444444444445
5,4.444444444444445
5,4.444444444444445
5,4.444444444444445
3,3.5869565217391304
4,3.5869565217391304
3,3.5869565217391304
5,3.3787943399021305
3,3.5869565217391304
4,3.566114142384323
3,5.0
3,3.5869565217391304
4,3.5869565217391304
4,3.5869565217391304
5,4.8124998163773665
1,3.8125
1,3.8125
1,4.8124997222311885
5,4.798271994215337
4,3.8125
4,3.8125
5,3.4
1,2.8744770594657023
4,4.014172792527048
5,4.068045417513758
1,3.66240823372872
1,3.8758323434612154
4,3.171137182618602
5,3.4
5,4.381518145779533
2,2.7463168500642037
1,3.4
1,3.4
5,3.4
1,3.311296906990658
4,1.4
2,1.4
4,1.4
5,4.153846153846154
4,4.153846153846154
1,4.153846153846154
1,4.153846153846154
5,4.153846153846154
3,4.153846153846154
5,4.153846153846154
5,4.153846153846154
5,3.1538462931300177
2,3.8999999629190087
5,2.985315946180959
2,2.36763346690839
1,2.9
1,2.9
5,5.0
5,4.2
5,4.2
4,4.2
5,4.2
2,3.4
4,3.4
4,3.5932475884244375
1,3.3968324429239227
1,2.630737194957269
3,3.323714246337484
4,3.7127099895742774
2,3.0448410645720285
4,3.741109497965381
5,4.188353997885048
4,3.4927357864870694
5,3.5915304805289177
5,3.5932475884244375
3,3.522913179265082
4,3.642375323013387
1,3.291462807057198
4,3.2621410328939526
2,3.5932475884244375
3,3.970019379881988
5,3.5932475884244375
1,2.858780650904373
3,3.421379946506773
4,3.5542489136210613
4,3.5932475884244375
5,4.497373216289052
2,3.676508556985807
5,4.059385990234045
4,3.240601748414572
4,3.6895671658419777
4,3.6594343683240576
5,3.882326462680428
1,3.8446130284781326
4,4.005390620300726
4,3.5932475884244375
4,3.409569711004631
2,3.89572623221367
4,3.5932475884244375
1,3.725776809159766
5,3.85840649375312
5,3.5932475884244375
4,3.6713292616367803
5,3.5932475884244375
5,3.9957322750152042
2,3.6448769808359778
2,3.5932475884244375
4,3.5932475884244375
4,3.387645081833539
4,3.57307625341457
5,3.618823106120334
3,3.0974239050595425
5,3.83114158059709
4,3.5932475884244375
4,3.8897445068778773
1,3.3373671221380437
4,4.338689404910172
3,3.176790949873892
5,4.447001861577361
5,3.5932475884244375
5,3.9019587545657806
5,3.7381248280503536
4,3.6331422799236073
2,3.56878372335461
4,3.5932475884244375
1,3.2760496969806283
5,3.9696892459117525
4,3.853155477789069
4,3.3923780252860176
5,3.5932475884244375
4,4.593246498660513
5,3.6380614281420764
3,3.5932475884244375
5,3.924221191253003
3,3.3407763584830605
5,3.6398752133714742
3,3.5932475884244375
5,4.068720393903064
3,3.565019707614019
3,3.3508247788969703
3,3.476197144568161
4,4.020581138348281
3,3.416200472792822
4,4.173652246437614
5,4.053065976217861
3,4.030096857869492
3,3.805530956860178
2,2.4138618738882296
5,3.5932475884244375
5,3.673300960391407
4,4.108520635672554
3,3.978322923846799
4,3.6325783812960353
3,3.5049295037539894
1,2.6647455957363615
5,3.397485179779365
4,3.2678473910196635
5,3.9501191269672282
3,3.5932475884244375
4,3.42233391072251
4,3.5932475884244375
4,3.5932475884244375
4,3.487568196730352
4,3.8239933562949
2,3.4146902080919013
1,3.7689502785424964
5,3.939688742660288
2,3.818326442722226
2,3.08147327481048
4,3.387921492047439
3,3.5932475884244375
4,4.2973872507106154
5,3.885792127125118
4,3.3004778564990804
4,3.4644961468118454
2,3.4624237297771963
5,3.5932475884244375
2,3.7730375967482974
5,3.7504679405468604
4,3.590927976534825
4,3.5134730232223017
5,4.059344456323282
2,3.5406147313140854
5,4.048265338050619
4,3.6817684897975687
4,3.5932475884244375
4,3.634096416457528
3,3.7901182807408484
5,3.5932475884244375
5,3.4498113252966642
5,4.035454869933685
4,3.952402746221804
4,3.891481227322227
4,3.8910809732149616
5,3.8327670156226215
3,2.9614621500970952
5,3.5932475884244375
5,4.085396021724577
2,3.7521712291190643
4,3.5172580714427744
2,3.5930707980058
4,3.653301052991636
