True,Predict
4,4.067505718771264
3,3.4171339246483257
5,3.683673469387755
5,3.683673469387755
4,3.8446459588152075
3,3.3506738973404016
5,4.296851451059463
4,3.709705228160049
5,3.8239743727776263
5,3.327839605483642
1,3.037840348259471
4,4.14600972009263
3,2.7122634584940326
5,4.262990578578559
1,3.3150343344987308
4,3.683673469387755
5,3.7234314337324506
4,3.7520232182390805
5,3.7735869006620413
3,3.999004928401699
4,3.974476876740777
3,3.683673469387755
4,3.859248392373309
4,3.683673469387755
5,3.683673469387755
3,3.683673469387755
3,3.683673469387755
5,3.820104201857185
3,3.683673469387755
2,3.4708039519694167
3,3.309787446815964
5,3.683673469387755
4,3.8957321184107596
4,3.939435260281698
3,3.521935796359929
3,4.244295481981792
5,3.683673469387755
5,3.868510617395111
3,3.7612031438328546
5,4.068654390245004
4,4.471007330254074
5,4.451411533088723
4,3.683673469387755
5,3.338579011316682
3,4.022647716640299
4,4.01958876751918
3,3.683673469387755
5,3.683673469387755
4,3.683673469387755
4,3.8920938873618267
3,3.5178730453998606
4,4.260333006870084
3,1.7901680211336108
2,2.101449320301512
3,2.5934269980998246
4,3.4224043066484238
3,2.409973647109707
4,3.45169519895583
5,4.10144922597119
3,3.2636550943218086
4,3.101449275362319
3,3.101449275362319
4,3.8832023985083466
4,3.6210708818894077
3,3.101449275362319
3,3.101449275362319
2,3.101449275362319
3,3.101449275362319
4,3.6934827061449376
1,1.783928713262873
3,3.4801987961277576
3,1.101450013738644
3,2.233470545106231
2,2.18480144541286
3,3.1835459168985225
2,1.886021169820239
3,3.101449275362319
4,3.2473684210526317
4,3.2473684210526317
3,3.2473684210526317
4,3.2473684210526317
3,2.9564387256829106
3,2.959258074417813
4,3.535027649702501
2,3.2473684210526317
4,3.2473684210526317
3,3.2473684210526317
3,3.5547518471662345
3,2.8043602541406214
3,2.300519779463418
4,2.8942292258064897
2,2.338911378615998
3,2.5830590145450465
3,2.5297675131715867
4,1.6572080888748237
1,3.2473684210526317
1,1.2473691327188414
3,3.2473684210526317
4,2.860373291584298
3,2.346881104114636
4,3.3459641308072876
3,3.2473684210526317
3,3.2473684210526317
4,3.9459500708765707
3,2.2473687818848727
3,2.5827317267639596
4,3.337868227892277
3,3.2473684210526317
3,3.2473684210526317
4,2.8780775186150933
1,3.2473684210526317
3,3.2473684210526317
1,2.2394925800489833
2,3.2473684210526317
4,3.2473684210526317
4,3.032639941079285
3,3.2473684210526317
3,2.4898029131669053
1,2.5386391127317665
1,2.72
2,3.028629572611859
4,2.521217930465711
2,3.4401222642503324
3,3.6363636363636362
4,3.6363636363636362
3,3.6363636363636362
4,3.6363636363636362
3,3.6363636363636362
3,3.6363636363636362
4,3.6363636363636362
5,3.5294117647058822
4,3.5294117647058822
3,3.5294117647058822
5,4.189054726368159
5,4.189054726368159
4,2.7400484233052396
3,4.480671311144353
5,5.0
5,4.189054726368159
4,4.189054726368159
5,5.0
4,4.189054726368159
5,4.189054726368159
5,4.260597181425409
5,4.149601211389188
2,4.653940961525957
5,3.3656740231167106
5,4.189054726368159
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
5,4.189054726368159
5,4.452604484078308
5,4.189054726368159
5,4.189054726368159
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
3,5.0
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
4,4.189054726368159
5,4.189054726368159
3,4.189054726368159
4,4.0858214450589685
5,5.0
4,4.189054726368159
4,4.189054726368159
4,5.0
4,4.189054726368159
5,4.189054726368159
4,4.189054726368159
2,4.189054726368159
4,4.189054726368159
4,3.378947130624076
4,4.189054726368159
4,4.189054726368159
5,5.0
4,4.2209469334315415
4,4.189054726368159
4,4.189054726368159
5,5.0
5,5.0
5,5.0
5,4.189054726368159
4,4.189054726368159
4,5.0
4,3.7070140882448253
1,3.439252336448598
4,3.7687420782105927
5,3.5727284556438614
5,3.439252336448598
2,3.6799919418044342
4,3.6029236390317356
5,2.5967521886399507
1,3.439252336448598
4,3.3191816914876306
1,3.439252336448598
4,3.439252336448598
4,3.439252336448598
2,3.439252336448598
1,3.815727224598138
4,3.439252336448598
4,3.51270541587646
1,3.9814545023985235
4,3.8224938223609524
5,3.439252336448598
1,3.556694323424169
4,2.503726274555471
1,3.439252336448598
4,3.439252336448598
4,3.439252336448598
5,3.2292295144809318
4,3.774236912303867
5,3.123611448349877
4,3.545143839897703
4,3.634446426613133
4,2.7011197129349163
4,3.439252336448598
4,4.332784807521677
4,4.579523425085201
5,3.439252336448598
3,1.4392535656038499
5,4.439252084287279
4,3.439252336448598
1,4.17050051156221
4,2.4026852183453586
1,3.439252336448598
3,3.439252336448598
4,3.439252336448598
4,3.439252336448598
5,3.439252336448598
1,4.439249707539383
1,3.439252336448598
4,3.439252336448598
4,3.439252336448598
4,3.568171985548279
3,3.439252336448598
5,4.093210140850703
4,3.439252336448598
1,3.3371954755132185
1,3.439252336448598
1,2.0617763472580286
4,1.8085854109208515
4,3.0617760617760617
5,3.0617760617760617
3,3.3504269915820357
1,2.4119259093655234
5,1.8376279816028669
5,3.5862985947210437
1,3.0364610368872462
1,3.0617760617760617
1,2.8253601185624673
2,1.9078963357796652
4,3.1807491244415775
5,3.0617760617760617
5,2.8749675387648965
4,3.0617760617760617
1,2.9815618974865696
1,3.0617760617760617
1,3.0617760617760617
3,2.7164241470403203
3,2.5033176979459437
4,2.967768494308617
5,3.4560263407760683
1,2.951228828691269
1,3.0617760617760617
5,2.9785159133658503
3,3.0936733087962285
2,2.6247237064307
5,3.0617760617760617
1,4.878362176415627
4,3.7034288333117544
1,1.8664073289041103
2,3.0617760617760617
