True,Predict
5,4.03787407660804
4,3.7724867724867726
1,3.9053695480116413
2,3.6387305114301776
3,3.2610327357047586
2,3.7724867724867726
2,3.498659056640164
2,3.7724867724867726
5,4.137186509845056
4,4.7724839556880045
5,4.141365673733414
3,3.8108010412546305
2,3.340739029827236
5,4.305414437052532
5,3.6262657772976303
4,3.9221269375604404
2,3.788084413408886
4,3.7724867724867726
4,4.241999938191343
4,4.060795786633451
4,3.735503162385717
4,3.8280364307902643
4,4.5127132133059025
4,4.072630850328576
3,3.7724867724867726
4,3.9211290972700796
4,3.7724867724867726
2,3.9816179576070647
4,3.7724867724867726
4,3.7724867724867726
3,3.844660062341926
3,3.8293610235716735
4,3.7724867724867726
3,3.8232254034330153
2,3.9361053115188644
5,2.7724895892855406
1,3.7724867724867726
4,3.7724867724867726
4,3.9931083078439404
4,3.5211599857916904
1,3.9042162556899678
5,4.358805336982138
5,3.296364104354416
3,3.485100910454337
5,3.7724867724867726
5,4.041802377422988
5,4.21360685086644
3,3.8996439717815177
5,4.0483436788359
4,4.342405588337903
4,4.31316543434279
3,3.808013482182428
3,4.18695351713266
3,3.9510700107167294
3,3.8434816451217175
3,3.889207143268324
5,3.7207815582837283
4,3.570489150021437
4,3.7724867724867726
4,3.1868400327487176
4,3.108108108108108
3,2.744576904667768
3,2.9224584286160025
2,2.108108512335603
4,3.108108108108108
4,3.108108108108108
5,3.108108108108108
1,1.8310813530087877
4,4.108108080739955
3,2.6356361544718476
3,3.026918763884097
2,1.8791660015866858
2,3.108108108108108
3,3.241081236265754
1,1.2641054833034164
2,2.7069966114014883
4,3.2075000521869526
3,3.1806883028656165
4,3.3810931194136926
3,3.09956296908077
3,3.2793296089385473
2,3.6524662835917354
3,3.453117018259766
3,3.2793296089385473
3,3.095145151819062
2,3.2793296089385473
4,3.5324700612226203
1,3.2793296089385473
1,3.1953202734016815
4,2.644739487436299
4,2.7796234482481417
4,2.3127001796626794
2,2.358529184385469
3,2.9158702940805514
3,3.2793296089385473
2,3.2793296089385473
2,2.758046122576692
4,3.651336942586877
3,1.6090240799152475
4,3.2793296089385473
2,2.279330051770148
2,2.478300980574295
3,2.6931068532832168
3,3.2102867161767596
3,2.293393770972824
3,3.2793296089385473
3,3.2793296089385473
3,3.2793296089385473
4,4.279329508455969
3,2.6478498770228156
3,3.4184888652938246
3,2.8600477852330712
3,3.2793296089385473
4,3.902176771870029
4,3.2793296089385473
1,1.353809257752084
3,3.1281880262706308
4,2.510058807165304
1,3.7969570130336816
4,2.7697827583145576
3,3.2793296089385473
4,2.2793310074000344
4,3.0419482109854155
3,3.0633917714625363
3,1.8793724649565064
3,3.2793296089385473
4,3.2793296089385473
5,2.2793302165839084
4,3.2793296089385473
1,3.2793296089385473
3,3.2793296089385473
3,2.223903745136959
4,2.4166666666666665
5,2.3434691820081466
1,2.4166666666666665
5,2.4166666666666665
3,2.0
1,2.0
2,2.0
1,2.0
5,2.0
1,2.0
2,2.58333344513672
4,3.5833333333333335
5,3.5833333333333335
3,3.5833333333333335
4,3.5833333333333335
5,3.5294117647058822
3,3.5294117647058822
4,3.5294117647058822
4,4.185714285714286
3,3.7900011387376926
5,4.170632399701731
5,4.185714285714286
4,4.185714285714286
5,3.1857156674865985
5,4.628292289466451
4,5.0
4,3.185714639338255
4,4.322839967657297
4,4.185714285714286
5,4.185714285714286
4,4.185714285714286
5,4.132936117452771
5,4.6593250320732205
4,2.1857157173556745
4,4.185714285714286
2,4.185714285714286
4,4.185714285714286
4,3.7537448798640827
5,4.185714285714286
5,4.406428904046451
5,4.185714285714286
5,4.185714285714286
5,4.185714285714286
4,3.1857156674865985
4,4.185714285714286
5,4.185714285714286
5,4.65598318802976
4,4.587378142118222
4,4.185714285714286
3,3.1857152635553416
5,4.185714285714286
5,5.0
4,5.0
5,3.1857145673167633
4,4.185714285714286
1,3.7957607731301306
4,3.6678096536013585
5,4.185714285714286
3,4.185714285714286
5,4.185714285714286
4,4.4072845508027125
5,3.6582856672970854
5,4.185714285714286
4,4.185714285714286
5,4.185714285714286
4,3.3963963963963963
3,3.3963963963963963
3,3.202383456575015
4,3.5577938132476605
1,4.076192688694066
5,3.5688632531328857
2,3.3963963963963963
4,3.3963963963963963
4,1.5396480521797602
4,3.3963963963963963
1,2.3963967284354406
3,3.3963963963963963
4,3.4827639113839046
4,3.3963963963963963
4,2.776192421229541
4,2.9264085359732457
4,3.3963963963963963
5,3.3963963963963963
5,3.3963963963963963
4,3.20618641055189
1,3.126333197075693
5,3.6776757574692693
4,3.3963963963963963
4,2.396396803059482
2,3.4965213425036152
2,3.3963963963963963
4,3.3963963963963963
4,3.3963963963963963
5,3.810609859187016
4,3.3963963963963963
1,3.3963963963963963
5,3.7686631168436246
2,3.273895636948355
4,3.3963963963963963
4,3.3963963963963963
4,2.6741412626014016
5,2.829018334672826
4,3.3963963963963963
4,3.476493772166998
4,3.3963963963963963
3,3.3963963963963963
4,2.868460163877155
3,4.181115492131882
1,2.4171272748230654
3,3.3963963963963963
4,3.7147792481972477
1,3.212867953151005
1,2.091321657747628
4,3.522045343513675
1,2.94722099683072
5,3.074074074074074
3,3.1412664191763766
2,2.9757642808238125
3,3.0987641800050834
5,3.4911600478851788
5,3.074074074074074
2,3.2647538616747442
2,3.623451986691247
5,3.074074074074074
3,3.074074074074074
3,3.3255762031740703
5,3.235951871086215
3,3.074074074074074
1,3.5073678908306523
3,3.226629751726554
2,2.074075417202941
3,3.02097788080417
3,2.9484783051739467
5,2.6337471429120476
3,3.074074074074074
5,3.1377807591689795
3,2.6222872283712553
3,2.8137094142572003
1,2.9315983896436175
3,3.3009368246294044
4,3.074074074074074
3,3.074074074074074
1,4.074072900363391
1,3.6978954628721117
5,2.6799776986533415
2,2.3790904646146567
1,3.074074074074074
3,3.074074074074074
5,3.153164022196995
2,2.074075164485651
4,2.3809986576865976
3,3.074074074074074
5,3.3983331884431003
5,3.9061302730949543
3,2.2315137252405814
5,3.2540030491035004
4,3.484768999273786
3,2.913421488239415
5,3.243492038508567
3,2.6613538087477258
2,4.074073856933613
3,2.9588193010311197
4,3.074074074074074
4,2.583667602403921
1,2.717486240185135
2,4.074073720450105
1,2.3324688809707643
4,3.52278626095762
3,2.9477508247523443
1,2.300035458243192
1,3.2736380353751695
1,3.074074074074074
2,2.467823143446984
1,3.074074074074074
4,4.0740730416023805
2,3.4536266862861207
5,2.905532863975167
2,3.074074074074074
2,3.580369130440858
5,2.98970698729491
2,2.9470706884763067
2,2.718324731828439
4,3.0647371645060963
3,3.5313265451945024
4,2.0212983610637947
2,3.5058622628626113
5,4.0740730416023805
5,3.074074074074074
3,4.07407356322285
4,3.50678505149844
4,1.9997754054071983
4,4.534883720930233
4,4.534883720930233
4,4.534883720930233
